time-step,number of winners,result list
1,1,"[('v0', 'ramIntensive', 'c37')]"
31,1,"[('v0', 'ramIntensive', 'c12')]"
61,1,"[('v0', 'ramIntensive', 'c12')]"
91,1,"[('v0', 'ramIntensive', 'c37')]"
121,1,"[('v0', 'ramIntensive', 'c11')]"
151,1,"[('v0', 'ramIntensive', 'c53')]"
181,1,"[('v0', 'ramIntensive', 'c53')]"
211,1,"[('v0', 'ramIntensive', 'c53')]"
241,1,"[('v0', 'ramIntensive', 'c26')]"
271,1,"[('v0', 'ramIntensive', 'c26')]"
301,1,"[('v0', 'ramIntensive', 'c11')]"
331,1,"[('v0', 'ramIntensive', 'c11')]"
361,1,"[('v0', 'ramIntensive', 'c11')]"
391,1,"[('v0', 'ramIntensive', 'c53')]"
421,1,"[('v0', 'ramIntensive', 'c26')]"
451,1,"[('v0', 'ramIntensive', 'c53')]"
481,1,"[('v0', 'ramIntensive', 'c11')]"
511,1,"[('v0', 'ramIntensive', 'c26')]"
541,1,"[('v0', 'ramIntensive', 'c11')]"
571,1,"[('v0', 'ramIntensive', 'c37')]"
601,1,"[('v0', 'ramIntensive', 'c53')]"
631,1,"[('v0', 'ramIntensive', 'c53')]"
661,1,"[('v0', 'ramIntensive', 'c53')]"
691,1,"[('v0', 'ramIntensive', 'c26')]"
721,1,"[('v0', 'ramIntensive', 'c16')]"
751,1,"[('v0', 'ramIntensive', 'c26')]"
781,1,"[('v0', 'ramIntensive', 'c11')]"
811,1,"[('v0', 'ramIntensive', 'c53')]"
841,1,"[('v0', 'ramIntensive', 'c11')]"
871,1,"[('v0', 'ramIntensive', 'c37')]"
901,1,"[('v0', 'ramIntensive', 'c11')]"
931,1,"[('v0', 'ramIntensive', 'c11')]"
961,1,"[('v0', 'ramIntensive', 'c37')]"
991,1,"[('v0', 'ramIntensive', 'c53')]"
1021,1,"[('v0', 'ramIntensive', 'c53')]"
1051,1,"[('v0', 'ramIntensive', 'c53')]"
1081,1,"[('v0', 'ramIntensive', 'c37')]"
1111,1,"[('v0', 'ramIntensive', 'c53')]"
1141,1,"[('v0', 'ramIntensive', 'c37')]"
1171,1,"[('v0', 'ramIntensive', 'c11')]"
1201,1,"[('v0', 'ramIntensive', 'c26')]"
1231,1,"[('v0', 'ramIntensive', 'c26')]"
1261,1,"[('v0', 'ramIntensive', 'c16')]"
1291,1,"[('v0', 'ramIntensive', 'c31')]"
1321,1,"[('v0', 'ramIntensive', 'c66')]"
1351,1,"[('v0', 'ramIntensive', 'c51')]"
1381,1,"[('v0', 'ramIntensive', 'c51')]"
1411,1,"[('v0', 'ramIntensive', 'c31')]"
1441,1,"[('v0', 'ramIntensive', 'c51')]"
1471,1,"[('v0', 'ramIntensive', 'c51')]"
1501,1,"[('v0', 'ramIntensive', 'c66')]"
1531,1,"[('v0', 'ramIntensive', 'c16')]"
1561,1,"[('v0', 'ramIntensive', 'c26')]"
1591,1,"[('v0', 'ramIntensive', 'c11')]"
1621,1,"[('v0', 'ramIntensive', 'c53')]"
1651,1,"[('v0', 'ramIntensive', 'c26')]"
1681,1,"[('v0', 'ramIntensive', 'c53')]"
1711,1,"[('v0', 'ramIntensive', 'c37')]"
1741,1,"[('v0', 'ramIntensive', 'c57')]"
1771,1,"[('v0', 'ramIntensive', 'c57')]"
1801,1,"[('v0', 'ramIntensive', 'c12')]"
1831,1,"[('v0', 'ramIntensive', 'c12')]"
1861,1,"[('v0', 'ramIntensive', 'c57')]"
1891,1,"[('v0', 'ramIntensive', 'c57')]"
1921,1,"[('v0', 'ramIntensive', 'c37')]"
1951,1,"[('v0', 'ramIntensive', 'c53')]"
1981,1,"[('v0', 'ramIntensive', 'c53')]"
2011,1,"[('v0', 'ramIntensive', 'c37')]"
2041,1,"[('v0', 'ramIntensive', 'c57')]"
2071,1,"[('v0', 'ramIntensive', 'c37')]"
2101,1,"[('v0', 'ramIntensive', 'c37')]"
2131,1,"[('v0', 'ramIntensive', 'c57')]"
2161,1,"[('v0', 'ramIntensive', 'c12')]"
2191,1,"[('v0', 'ramIntensive', 'c12')]"
2221,1,"[('v0', 'ramIntensive', 'c57')]"
2251,1,"[('v0', 'ramIntensive', 'c12')]"
2281,1,"[('v0', 'ramIntensive', 'c37')]"
2311,1,"[('v0', 'ramIntensive', 'c11')]"
