time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009784698486328125,0.01003718376159668,[]
61,49,0.001157999038696289,0.01905655860900879,[]
121,69,0.001394510269165039,0.024351119995117188,[]
181,91,0.002519369125366211,0.04403090476989746,[]
241,100,0.0018718242645263672,0.028903961181640625,[]
301,98,0.0017483234405517578,0.03267550468444824,[]
361,91,0.0017573833465576172,0.026561737060546875,[]
421,80,0.001495361328125,0.02650594711303711,[]
481,74,0.0014586448669433594,0.032537221908569336,[]
541,61,0.0015609264373779297,0.011910438537597656,[]
601,45,0.001386880874633789,0.0069484710693359375,[]
661,40,0.0015747547149658203,0.008285284042358398,[]
721,30,0.0009672641754150391,0.004193782806396484,[]
781,12,0.0011816024780273438,0.0029947757720947266,[]
841,3,0.0006229877471923828,0.0009362697601318359,[]
