time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,8,2,20.452901785714285,16.940401785714286,159.09419642857142,39.887152777777786,28.72450086805556,159.09419642857142,50.69146407277961,45.39104260896382,98.6170718544408
61,8,2,20.452901785714285,16.940401785714286,159.09419642857142,39.887152777777786,28.72450086805556,159.09419642857142,50.69146407277961,45.39104260896382,98.6170718544408
121,14,4,19.62779017857143,13.733476328585608,321.48883928571433,34.36923556857639,22.310553452475425,321.48883928571433,41.497240568462175,34.23656127813975,234.0110377261513
181,18,5,23.223214285714285,26.341312659598795,383.88392857142856,34.615071614583336,28.7690284785273,383.88392857142856,41.88919870476974,44.85577960006436,290.5540064761513
241,24,5,30.366160714285712,23.267028359664096,348.1691964285714,42.10557725694444,24.491306945353397,348.1691964285714,47.677965666118425,41.0316694884507,261.6101716694079
301,25,5,33.93696428571429,33.88884387391124,330.31517857142853,46.50729709201389,28.14568451464721,330.31517857142853,50.854363692434205,31.72806037515494,245.72818153782896
361,25,6,28.280803571428567,33.53925117301991,430.3151785714286,38.756080910011576,28.587484663415843,430.3151785714286,42.37863641036184,36.72173772072715,345.72818153782896
421,25,6,28.280803571428567,32.910782973793395,430.3151785714286,38.75608091001157,28.911998509969184,430.3151785714286,42.378636410361835,31.23816460440091,345.7281815378289
481,25,6,28.280803571428567,32.910782973793395,430.3151785714286,38.75608091001157,28.911998509969184,430.3151785714286,42.378636410361835,31.23816460440091,345.7281815378289
541,25,6,28.280803571428567,32.910782973793395,430.31517857142853,38.75608091001157,28.911998509969184,430.31517857142853,42.378636410361835,31.23816460440091,345.72818153782896
601,25,4,42.42120535714285,33.73078581564136,230.31517857142853,58.134121365017364,20.162788304684046,230.31517857142853,63.56795461554276,29.509606063858282,145.72818153782896
661,21,5,22.45705357142857,19.9595401863753,387.7147321428571,37.651909722222214,20.24119778926011,387.7147321428571,42.419690583881575,26.940781691103737,287.9015470805921
721,13,2,29.41785714285714,11.549107142857142,141.1642857142857,58.52830674913194,13.9373779296875,141.1642857142857,67.84587659333882,30.93406275699013,64.30824681332237
781,10,2,23.147991071428574,16.064062500000002,153.70401785714284,46.45860460069444,24.088541666666668,153.70401785714284,53.983507658305925,43.419928299753295,92.03298468338816
