time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001401662826538086,0.010048151016235352,[]
61,49,0.0013995170593261719,0.01895928382873535,[]
121,69,0.0017633438110351562,0.024506092071533203,[]
181,91,0.0021317005157470703,0.04142618179321289,[]
241,100,0.0017876625061035156,0.02820730209350586,[]
301,98,0.00235748291015625,0.03686714172363281,[]
361,91,0.0016317367553710938,0.026638507843017578,[]
421,80,0.0022954940795898438,0.028637409210205078,[]
481,74,0.002094745635986328,0.03737139701843262,[]
541,61,0.0017156600952148438,0.010534524917602539,[]
601,45,0.001196146011352539,0.006890058517456055,[]
661,40,0.0017161369323730469,0.009275436401367188,[]
721,30,0.0012502670288085938,0.004137992858886719,[]
781,12,0.0010819435119628906,0.002945423126220703,[]
841,3,0.0006964206695556641,0.0009300708770751953,[]
