time-step,number of users,exec time,pricing time,two-phases time
1,144,0.0022542476654052734,4.660803556442261,[]
61,190,0.0037848949432373047,7.758040428161621,[]
121,255,0.0037491321563720703,11.766422986984253,[]
181,321,0.004517316818237305,16.20455026626587,[]
241,382,0.0056476593017578125,24.4239821434021,[]
301,436,0.00617671012878418,20.421998739242554,[]
361,480,0.00618433952331543,34.38679051399231,[]
421,493,0.007169485092163086,25.336581707000732,[]
481,496,0.006791114807128906,31.98115348815918,[]
541,500,0.006864309310913086,32.376108169555664,[]
601,500,0.007698774337768555,31.21317481994629,[]
661,500,0.0067365169525146484,24.68602466583252,[]
721,500,0.007412433624267578,35.68697929382324,[]
781,500,0.0070343017578125,33.1355402469635,[]
841,494,0.006906270980834961,30.164878606796265,[]
901,484,0.0069942474365234375,30.407929182052612,[]
961,458,0.006237506866455078,23.187331676483154,[]
1021,402,0.005936861038208008,24.780941486358643,[]
1081,359,0.0054972171783447266,18.270620822906494,[]
1141,299,0.0049800872802734375,14.677863597869873,[]
1201,247,0.003419637680053711,8.649036645889282,[]
1261,199,0.0036225318908691406,6.619433879852295,[]
1321,153,0.0026569366455078125,4.587011098861694,[]
1381,122,0.0022821426391601562,2.653088331222534,[]
1441,93,0.001804351806640625,1.2130131721496582,[]
1501,75,0.0018460750579833984,1.0244591236114502,[]
1561,48,0.0015277862548828125,0.33504271507263184,[]
1621,45,0.00151824951171875,0.44574975967407227,[]
1681,32,0.0012722015380859375,0.15572595596313477,[]
1741,28,0.00113677978515625,0.14697527885437012,[]
1801,26,0.0011806488037109375,0.00034546852111816406,[]
1861,20,0.00164031982421875,0.0791928768157959,[]
1921,9,0.001058816909790039,0.00024318695068359375,[]
