time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001377105712890625,0.010389328002929688,[]
61,49,0.0012655258178710938,0.019280433654785156,[]
121,69,0.0014166831970214844,0.026224374771118164,[]
181,91,0.001931905746459961,0.04486799240112305,[]
241,100,0.0020775794982910156,0.03356814384460449,[]
301,98,0.0017468929290771484,0.0408327579498291,[]
361,91,0.002041339874267578,0.03316235542297363,[]
421,80,0.0015225410461425781,0.03234148025512695,[]
481,74,0.0014634132385253906,0.0354466438293457,[]
541,61,0.0017862319946289062,0.05905413627624512,[]
601,45,0.0011293888092041016,0.008989810943603516,[]
661,40,0.0013294219970703125,0.011042118072509766,[]
721,30,0.001203775405883789,0.0061321258544921875,[]
781,12,0.0009691715240478516,0.0029523372650146484,[]
841,3,0.0007033348083496094,0.0009257793426513672,[]
