time-step,number of users,exec time,pricing time,two-phases time
1,73,0.0016736984252929688,0.05391693115234375,[]
61,101,0.0020046234130859375,0.07875680923461914,[]
121,130,0.002829313278198242,0.11188960075378418,[]
181,163,0.002886533737182617,0.12563419342041016,[]
241,205,0.003217935562133789,0.21725916862487793,[]
301,234,0.0033524036407470703,0.14667272567749023,[]
361,246,0.003609895706176758,0.24887704849243164,[]
421,248,0.004082202911376953,0.2062375545501709,[]
481,250,0.0037016868591308594,0.24011635780334473,[]
541,250,0.0035326480865478516,0.20067787170410156,[]
601,250,0.0035266876220703125,0.22348260879516602,[]
661,250,0.003475189208984375,0.18346452713012695,[]
721,250,0.0041391849517822266,0.2342069149017334,[]
781,250,0.0039784908294677734,0.20899105072021484,[]
841,247,0.003692626953125,0.24199914932250977,[]
901,243,0.0036072731018066406,0.23227477073669434,[]
961,227,0.0032892227172851562,0.19463610649108887,[]
1021,207,0.003892660140991211,0.18831133842468262,[]
1081,184,0.005459785461425781,0.3057107925415039,[]
1141,151,0.0028052330017089844,0.11943459510803223,[]
1201,133,0.002600431442260742,0.10267758369445801,[]
1261,105,0.005116939544677734,0.14237713813781738,[]
1321,77,0.0017299652099609375,0.048799753189086914,[]
1381,55,0.0014252662658691406,0.031917572021484375,[]
1441,40,0.0016710758209228516,0.06373143196105957,[]
1501,35,0.0012347698211669922,0.020854949951171875,[]
1561,17,0.0010683536529541016,0.009890079498291016,[]
1621,14,0.0010018348693847656,0.007400035858154297,[]
1681,11,0.000980377197265625,0.0057659149169921875,[]
1741,10,0.0008943080902099609,0.005094766616821289,[]
1801,8,0.0009257793426513672,0.0040340423583984375,[]
1861,8,0.0009222030639648438,0.004060268402099609,[]
1921,7,0.0009784698486328125,0.0034961700439453125,[]
