time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001161813735961914,0.01009225845336914,[]
61,49,0.0017437934875488281,0.030915498733520508,[]
121,69,0.0014693737030029297,0.02306532859802246,[]
181,91,0.001882314682006836,0.04183816909790039,[]
241,100,0.0017895698547363281,0.02723383903503418,[]
301,98,0.0020177364349365234,0.035010337829589844,[]
361,91,0.002236604690551758,0.029427051544189453,[]
421,80,0.001844167709350586,0.028767824172973633,[]
481,74,0.0016002655029296875,0.032744407653808594,[]
541,61,0.0012750625610351562,0.011690855026245117,[]
601,45,0.0010619163513183594,0.008170366287231445,[]
661,40,0.0010943412780761719,0.00971531867980957,[]
721,30,0.001046895980834961,0.005189418792724609,[]
781,12,0.0009331703186035156,0.002992868423461914,[]
841,3,0.0008065700531005859,0.0010306835174560547,[]
