time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009608268737792969,0.009983539581298828,[]
61,49,0.0011398792266845703,0.019096851348876953,[]
121,69,0.0014514923095703125,0.02435302734375,[]
181,91,0.001955747604370117,0.04309344291687012,[]
241,100,0.0017185211181640625,0.029131650924682617,[]
301,98,0.0017242431640625,0.03303956985473633,[]
361,91,0.0015170574188232422,0.027253150939941406,[]
421,80,0.0015244483947753906,0.026150226593017578,[]
481,74,0.0015037059783935547,0.03279590606689453,[]
541,61,0.0012123584747314453,0.011114358901977539,[]
601,45,0.0011630058288574219,0.006852149963378906,[]
661,40,0.0011448860168457031,0.007996320724487305,[]
721,30,0.0012972354888916016,0.006254911422729492,[]
781,12,0.0008676052093505859,0.002939462661743164,[]
841,3,0.0006451606750488281,0.0009057521820068359,[]
