time-step,number of users,avg latency (for the allocated)
1,30,0.0
61,30,10.076980504008288
121,30,8.672825971880911
181,30,3.480079480868718
241,30,1.8801385418136054
301,28,1.9428885940800649
361,28,2.0154823515319262
421,23,2.363503950389532
481,21,0.9101094472054468
541,15,0.6463233308851216
601,15,0.51691800261976
661,13,0.5292862309038026
721,9,0.9819955595556534
781,7,0.5230468076620358
841,6,0.803982371555624
