time-step,number of users,exec time,pricing time,two-phases time
1,144,0.0022859573364257812,0.14971470832824707,[]
61,190,0.0034856796264648438,0.22443723678588867,[]
121,255,0.003446817398071289,0.3065769672393799,[]
181,321,0.004063606262207031,0.364044189453125,[]
241,382,0.004745006561279297,0.5499248504638672,[]
301,436,0.005510091781616211,0.3665041923522949,[]
361,480,0.0062961578369140625,0.6598834991455078,[]
421,493,0.005564212799072266,0.44219255447387695,[]
481,496,0.0058116912841796875,0.6068863868713379,[]
541,500,0.00747370719909668,0.7120437622070312,[]
601,500,0.006877422332763672,0.6029720306396484,[]
661,500,0.006610393524169922,0.43952298164367676,[]
721,500,0.006776571273803711,0.7154603004455566,[]
781,500,0.005887269973754883,0.6112849712371826,[]
841,494,0.005828380584716797,0.5912165641784668,[]
901,484,0.006621360778808594,0.6430220603942871,[]
961,458,0.006376028060913086,0.44945526123046875,[]
1021,402,0.005995035171508789,0.5605969429016113,[]
1081,359,0.005221366882324219,0.3892955780029297,[]
1141,299,0.004730224609375,0.33691835403442383,[]
1201,247,0.0036966800689697266,0.29120922088623047,[]
1261,199,0.0029587745666503906,0.17066526412963867,[]
1321,153,0.0028350353240966797,0.15028023719787598,[]
1381,122,0.002804994583129883,0.08823776245117188,[]
1441,93,0.0024785995483398438,0.048926353454589844,[]
1501,75,0.0016546249389648438,0.04473090171813965,[]
1561,48,0.0014052391052246094,0.020194053649902344,[]
1621,45,0.0015578269958496094,0.03172183036804199,[]
1681,32,0.001271963119506836,0.013026952743530273,[]
1741,28,0.0018086433410644531,0.01181793212890625,[]
1801,26,0.0012280941009521484,0.016471147537231445,[]
1861,20,0.001148223876953125,0.01145029067993164,[]
1921,9,0.0013434886932373047,0.058875322341918945,[]
