time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0015535354614257812,0.010245561599731445,[]
61,49,0.001909017562866211,0.019460201263427734,[]
121,69,0.0018045902252197266,0.02487778663635254,[]
181,91,0.0018918514251708984,0.042708635330200195,[]
241,100,0.0023708343505859375,0.03189229965209961,[]
301,98,0.0017664432525634766,0.04348182678222656,[]
361,91,0.002058267593383789,0.02836918830871582,[]
421,80,0.0017809867858886719,0.03448677062988281,[]
481,74,0.001695394515991211,0.03459620475769043,[]
541,61,0.0013370513916015625,0.011870622634887695,[]
601,45,0.0010476112365722656,0.006501913070678711,[]
661,40,0.0011224746704101562,0.010906457901000977,[]
721,30,0.0008113384246826172,0.0037391185760498047,[]
781,12,0.0007851123809814453,0.002989530563354492,[]
841,3,0.0006215572357177734,0.0008580684661865234,[]
