time-step,number of users,exec time,pricing time,two-phases time
1,32,1.7347276210784912,93.7508933544159,"[0.015552997589111328, 1.7185678482055664]"
61,49,3.1866931915283203,388.4134554862976,"[0.03635358810424805, 3.1496992111206055]"
121,69,6.879023551940918,543.9135801792145,"[0.03271222114562988, 6.8457722663879395]"
181,91,8.663510084152222,1000.2439730167389,"[0.04101967811584473, 8.62193489074707]"
241,100,20.890408039093018,1571.222080230713,"[0.05717134475708008, 20.832417011260986]"
301,98,11.415601968765259,1032.5797867774963,"[0.03712129592895508, 11.377994537353516]"
361,91,10.292461395263672,841.3696670532227,"[0.03593802452087402, 10.2560453414917]"
421,80,8.253834247589111,682.5457572937012,"[0.028134822845458984, 8.225216150283813]"
481,74,6.422508478164673,731.7024648189545,"[0.03718400001525879, 6.384826898574829]"
541,61,6.252574682235718,235.92948293685913,"[0.01628422737121582, 6.235849380493164]"
601,45,4.492955684661865,135.53837966918945,"[0.013791561126708984, 4.478746175765991]"
661,40,4.136446952819824,97.16357040405273,"[0.011484622955322266, 4.124543190002441]"
721,30,2.273066282272339,32.399048805236816,"[0.006524324417114258, 2.2661187648773193]"
781,12,0.5365960597991943,17.541930675506592,"[0.01022958755493164, 0.5259659290313721]"
841,3,0.1399679183959961,0.41060876846313477,"[0.0015454292297363281, 0.13800644874572754]"
