time-step,number of users,exec time,pricing time,two-phases time
1,32,1.6875252723693848,95.0216076374054,"[0.015554666519165039, 1.6715080738067627]"
61,49,3.1727912425994873,389.3518922328949,"[0.03622078895568848, 3.1360862255096436]"
121,69,6.875273942947388,544.515321969986,"[0.03258848190307617, 6.842195510864258]"
181,91,8.656301975250244,1003.941415309906,"[0.040999412536621094, 8.614797830581665]"
241,100,11.307033777236938,921.8567640781403,"[0.03202342987060547, 11.27445363998413]"
301,98,11.547672986984253,1038.479383468628,"[0.0373384952545166, 11.50985050201416]"
361,91,10.507641077041626,846.6583199501038,"[0.03603100776672363, 10.471125364303589]"
421,80,8.267456769943237,566.830540895462,"[0.02818441390991211, 8.238787651062012]"
481,74,6.273712396621704,714.6185896396637,"[0.03611493110656738, 6.237138509750366]"
541,61,6.234695196151733,235.47540283203125,"[0.016417503356933594, 6.217754125595093]"
601,45,4.549294710159302,137.24603080749512,"[0.013860225677490234, 4.53498387336731]"
661,40,4.160712003707886,98.14387392997742,"[0.011559009552001953, 4.148714303970337]"
721,30,2.307023048400879,32.92937660217285,"[0.006726264953613281, 2.299865245819092]"
781,12,0.5560243129730225,18.46522331237793,"[0.010526418685913086, 0.5450756549835205]"
841,3,0.1433103084564209,0.4298996925354004,"[0.0015807151794433594, 0.1413114070892334]"
