time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010764598846435547,0.010103225708007812,[]
61,49,0.0016434192657470703,0.019347190856933594,[]
121,69,0.001817464828491211,0.0243990421295166,[]
181,91,0.0025517940521240234,0.04261469841003418,[]
241,100,0.002181529998779297,0.028861284255981445,[]
301,98,0.0026373863220214844,0.03760862350463867,[]
361,91,0.002396821975708008,0.028012514114379883,[]
421,80,0.0025186538696289062,0.029256105422973633,[]
481,74,0.001775503158569336,0.032037973403930664,[]
541,61,0.0013840198516845703,0.010246515274047852,[]
601,45,0.0014483928680419922,0.006970643997192383,[]
661,40,0.0011951923370361328,0.009189605712890625,[]
721,30,0.001070261001586914,0.0041027069091796875,[]
781,12,0.0011827945709228516,0.003023386001586914,[]
841,3,0.0008692741394042969,0.0010178089141845703,[]
