time-step,uId,u.bid,u.price,u.latency,u.cpu,u.storage,u.ram,winner(1) or loser(0)
1,v0,99,0,30,4186,3071,4168,1
1,v1,790,0,30,15935,16481,65580,1
1,v2,405,0,30,8149,16435,16390,1
1,v3,808,0,30,15958,16345,65556,1
1,v4,391,0,30,7868,16460,16500,1
1,v5,808,788.8196076638163,30,15848,16293,65592,1
1,v6,98,0,30,3789,2968,4002,1
1,v7,779,0,30,32073,16508,32813,1
1,v8,810,0,30,31985,16271,32768,1
1,v9,398,0,30,8041,16430,16360,1
1,v10,94,0,30,4124,2782,3994,1
1,v11,808,519.1392726573562,30,31908,16389,32762,1
1,v12,392,0,30,8177,16379,16432,1
1,v13,101,0,30,4212,2916,4277,1
1,v14,102,0,30,4012,3160,4157,1
1,v15,395,0,30,8124,16375,16216,0
1,v16,390,0,30,7994,16342,16397,1
1,v17,409,0,30,7878,16345,16370,1
1,v18,102,0,30,3784,3058,3825,1
1,v19,799,787.12391970369,30,15954,16274,65451,1
1,v20,799,787.5448351547852,30,15835,16531,65486,1
1,v21,105,0,30,4009,3054,4241,1
1,v22,808,0,30,31919,16404,32781,1
1,v23,94,0,30,4093,3233,4118,1
1,v24,112,0,30,4088,3163,4106,1
1,v25,99,0,30,4064,3173,4059,1
1,v27,404,0,30,7978,16346,16555,0
1,v43,395,0,30,8091,16232,16291,1
1,v62,797,518.3908582615231,30,31862,16321,32777,1
1,v80,808,0,30,32158,16442,32994,1
1,v84,806,520.977768890598,30,32021,16311,32705,1
1,v95,789,0,30,15851,16476,65607,0
61,v0,99,0,0.26073173227246854,4186,3071,4168,1
61,v1,790,0,0.26073173227246854,15935,16481,65580,1
61,v2,405,0,0.304837499688346,8149,16435,16390,1
61,v3,808,0,0.304837499688346,15958,16345,65556,1
61,v4,391,0,0.26073173227246854,7868,16460,16500,1
61,v5,808,794.5329834625007,0.6837883663482539,15848,16293,65592,1
61,v6,98,75.89899852864397,0.6837883663482539,3789,2968,4002,1
61,v7,779,0,0.26073173227246854,32073,16508,32813,1
61,v8,810,0,0.26073173227246854,31985,16271,32768,1
61,v9,398,0,0.26073173227246854,8041,16430,16360,1
61,v10,94,0,0.304837499688346,4124,2782,3994,1
61,v11,808,537.1383523873454,0.6837883663482539,31908,16389,32762,1
61,v12,392,0,0.26073173227246854,8177,16379,16432,1
61,v13,101,0,0.26073173227246854,4212,2916,4277,1
61,v14,102,80.80890678925707,0.6837883663482539,4012,3160,4157,1
61,v15,395,0,30,8124,16375,16216,1
61,v16,390,0,0.26073173227246854,7994,16342,16397,1
61,v17,409,0,0.304837499688346,7878,16345,16370,1
61,v18,102,0,0.304837499688346,3784,3058,3825,1
61,v19,799,792.825013730396,0.6837883663482539,15954,16274,65451,1
61,v20,799,0,0.20003982548024712,15835,16531,65486,1
61,v21,105,0,0.20003982548024712,4009,3054,4241,1
61,v22,808,0,0.304837499688346,31919,16404,32781,1
61,v23,94,0,0.304837499688346,4093,3233,4118,1
61,v24,112,0,0.26073173227246854,4088,3163,4106,1
61,v25,99,0,0.26073173227246854,4064,3173,4059,1
61,v27,404,0,30,7978,16346,16555,1
61,v43,395,0,0.26073173227246854,8091,16232,16291,1
61,v62,797,0,0.20003982548024712,31862,16321,32777,1
61,v80,808,0,0.304837499688346,32158,16442,32994,1
61,v84,806,0,0.20003982548024712,32021,16311,32705,1
61,v95,789,0,30,15851,16476,65607,1
61,v35,102,78.89097387495508,30,3992,3085,4079,1
61,v40,809,0,30,31904,16316,32686,1
61,v75,794,0,30,15987,16413,65548,0
61,v89,396,0,30,7873,16359,16347,1
61,v74,393,0,30,8057,16514,16220,1
61,v56,792,0,30,15982,16417,65578,1
61,v59,104,0,30,3932,3172,3899,1
61,v67,815,0,30,15967,16421,65556,1
61,v69,99,0,30,3985,3100,4003,1
61,v68,105,0,30,3785,3230,4076,1
61,v30,796,0,30,15978,16398,65595,1
121,v0,99,0,1.530957276074807,4186,3071,4168,1
121,v1,790,0,1.530957276074807,15935,16481,65580,1
121,v2,405,0,0.3320931267528706,8149,16435,16390,1
121,v3,808,0,0.3320931267528706,15958,16345,65556,1
121,v4,391,0,1.530957276074807,7868,16460,16500,1
121,v5,808,0,0.3319868123354854,15848,16293,65592,1
121,v6,98,0,0.3319868123354854,3789,2968,4002,1
121,v7,779,0,1.530957276074807,32073,16508,32813,1
121,v8,810,0,1.530957276074807,31985,16271,32768,1
121,v9,398,0,1.530957276074807,8041,16430,16360,1
121,v10,94,0,0.3320931267528706,4124,2782,3994,1
121,v11,808,0,0.3319868123354854,31908,16389,32762,1
121,v12,392,0,1.530957276074807,8177,16379,16432,1
121,v13,101,0,1.530957276074807,4212,2916,4277,1
121,v14,102,0,0.3319868123354854,4012,3160,4157,1
121,v15,395,0,0.4508858406073703,8124,16375,16216,1
121,v16,390,0,1.530957276074807,7994,16342,16397,1
121,v17,409,0,0.3320931267528706,7878,16345,16370,1
121,v18,102,0,0.3320931267528706,3784,3058,3825,1
121,v19,799,0,0.4508858406073703,15954,16274,65451,1
121,v20,799,0,0.8715648877977212,15835,16531,65486,1
121,v21,105,0,0.8715648877977212,4009,3054,4241,1
121,v22,808,0,0.3320931267528706,31919,16404,32781,1
121,v23,94,0,0.3320931267528706,4093,3233,4118,1
121,v24,112,0,1.530957276074807,4088,3163,4106,1
121,v25,99,0,1.530957276074807,4064,3173,4059,1
121,v27,404,0,0.8715648877977212,7978,16346,16555,1
121,v43,395,0,1.530957276074807,8091,16232,16291,1
121,v62,797,0,0.8715648877977212,31862,16321,32777,1
121,v80,808,0,0.3320931267528706,32158,16442,32994,1
121,v84,806,0,0.8715648877977212,32021,16311,32705,1
121,v95,789,0,0.8715648877977212,15851,16476,65607,1
