time-step,number of users,exec time,pricing time,two-phases time
1,32,0.2849693298339844,0.0003914833068847656,[]
61,49,0.2536594867706299,0.0005238056182861328,[]
121,69,0.9219555854797363,90.12177038192749,[]
181,91,0.8515660762786865,104.7791907787323,[]
241,100,1.385261058807373,125.47221755981445,[]
301,98,1.3059241771697998,168.12311911582947,[]
361,91,1.3093855381011963,107.63490581512451,[]
421,80,1.2255704402923584,147.50707268714905,[]
481,74,0.7888784408569336,101.92283201217651,[]
541,61,1.159449577331543,71.22638726234436,[]
601,45,0.68168044090271,11.174574136734009,[]
661,40,0.40692710876464844,19.423347234725952,[]
721,30,0.5068869590759277,9.347377300262451,[]
781,12,0.21784067153930664,0.0002570152282714844,[]
841,3,0.01083827018737793,0.00018858909606933594,[]
