time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011751651763916016,0.009968757629394531,[]
61,49,0.0012958049774169922,0.018719196319580078,[]
121,69,0.0015387535095214844,0.023377656936645508,[]
181,91,0.0018846988677978516,0.04458141326904297,[]
241,100,0.0017783641815185547,0.029746055603027344,[]
301,98,0.001634836196899414,0.03685188293457031,[]
361,91,0.0016312599182128906,0.026631593704223633,[]
421,80,0.0017285346984863281,0.028217554092407227,[]
481,74,0.0016257762908935547,0.03388404846191406,[]
541,61,0.0012950897216796875,0.01202082633972168,[]
601,45,0.0014026165008544922,0.007865190505981445,[]
661,40,0.0011610984802246094,0.010321617126464844,[]
721,30,0.0011322498321533203,0.005980014801025391,[]
781,12,0.0010280609130859375,0.0029265880584716797,[]
841,3,0.0007746219635009766,0.0010480880737304688,[]
