time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010662078857421875,0.010016441345214844,[]
61,49,0.0013163089752197266,0.019055604934692383,[]
121,69,0.0014119148254394531,0.023121356964111328,[]
181,91,0.0016262531280517578,0.0423123836517334,[]
241,100,0.0016987323760986328,0.02718043327331543,[]
301,98,0.001966714859008789,0.037375688552856445,[]
361,91,0.0018875598907470703,0.02986431121826172,[]
421,80,0.0016002655029296875,0.028535842895507812,[]
481,74,0.0014293193817138672,0.03279256820678711,[]
541,61,0.0013134479522705078,0.011719703674316406,[]
601,45,0.000997781753540039,0.008039474487304688,[]
661,40,0.001056671142578125,0.00951385498046875,[]
721,30,0.0009715557098388672,0.005093812942504883,[]
781,12,0.000919342041015625,0.002881765365600586,[]
841,3,0.0006997585296630859,0.0009222030639648438,[]
