time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002332448959350586,4.5633625984191895,[]
61,190,0.003802061080932617,7.777660131454468,[]
121,255,0.0035457611083984375,12.013813734054565,[]
181,321,0.004475831985473633,16.61142635345459,[]
241,382,0.0050547122955322266,24.507997035980225,[]
301,436,0.005445003509521484,20.228339195251465,[]
361,480,0.0066263675689697266,34.530784368515015,[]
421,493,0.006432294845581055,25.63782501220703,[]
481,496,0.0072515010833740234,32.05737280845642,[]
541,500,0.0059642791748046875,31.437196969985962,[]
601,500,0.0072062015533447266,30.63265824317932,[]
661,500,0.007541179656982422,24.52420139312744,[]
721,500,0.006591081619262695,34.08530020713806,[]
781,500,0.0061092376708984375,32.70679688453674,[]
841,494,0.006681203842163086,29.752102851867676,[]
901,484,0.00728917121887207,30.667217254638672,[]
961,458,0.005999565124511719,23.10846996307373,[]
1021,402,0.005611896514892578,24.74514102935791,[]
1081,359,0.006381988525390625,18.326629161834717,[]
1141,299,0.00484156608581543,13.607070207595825,[]
1201,247,0.00351715087890625,7.938113451004028,[]
1261,199,0.0030488967895507812,6.173866271972656,[]
1321,153,0.002194643020629883,4.1187708377838135,[]
1381,122,0.0021848678588867188,2.349186897277832,[]
1441,93,0.0018165111541748047,1.1041584014892578,[]
1501,75,0.0016078948974609375,0.8924190998077393,[]
1561,48,0.0013844966888427734,0.29686498641967773,[]
1621,45,0.0013713836669921875,0.3954894542694092,[]
1681,32,0.0011436939239501953,0.13755583763122559,[]
1741,28,0.001051187515258789,0.13383769989013672,[]
1801,26,0.001058340072631836,0.0002961158752441406,[]
1861,20,0.001432180404663086,0.062422752380371094,[]
1921,9,0.0007722377777099609,0.00020599365234375,[]
