time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
61,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
121,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
181,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
241,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
301,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
361,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
421,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
481,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
541,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
601,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
661,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
721,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
781,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
841,20,2,43.731770833333336,13.115451388888891,112.53645833333334,130167.5,697.5,34577,280519.5,1986.5,28785
