time-step,number of users,exec time
1,20,0.0022950172424316406
61,20,0.0012085437774658203
121,20,0.0009622573852539062
181,20,0.001760244369506836
241,20,0.0013844966888427734
301,20,0.00107574462890625
361,20,0.0009274482727050781
421,20,0.0009818077087402344
481,20,0.0016105175018310547
541,20,0.0010008811950683594
601,20,0.0014786720275878906
661,20,0.0017075538635253906
721,20,0.0010936260223388672
781,20,0.0014846324920654297
841,20,0.0009417533874511719
