time-step,number of users,avg latency (for the allocated)
1,20,0.3878870923163934
61,20,0.3878870923163934
121,20,0.1770289753441677
181,20,0.409377317180455
241,20,0.15105989932886613
301,20,0.0288520735839121
361,20,0.1521471186858327
421,20,0.06419412336176751
481,20,0.10370053517101005
541,20,0.08925939997209413
601,20,0.38435055351473835
661,20,0.36503183725803184
721,20,0.18046103319808848
781,20,0.056236977478744066
841,20,0.18339748838983808
