time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002240896224975586,4.521514654159546,[]
61,190,0.003595590591430664,7.5212562084198,[]
121,255,0.003400564193725586,11.684391260147095,[]
181,321,0.0041620731353759766,15.945003747940063,[]
241,382,0.0047686100006103516,23.76326084136963,[]
301,436,0.005242347717285156,20.029518365859985,[]
361,480,0.0066449642181396484,33.97706127166748,[]
421,493,0.0058329105377197266,24.464449167251587,[]
481,496,0.006520748138427734,31.741477966308594,[]
541,500,0.006621360778808594,31.425215005874634,[]
601,500,0.0074939727783203125,30.797733068466187,[]
661,500,0.007139682769775391,24.490137815475464,[]
721,500,0.0061130523681640625,33.76866292953491,[]
781,500,0.006084442138671875,33.003050088882446,[]
841,494,0.0082550048828125,30.36003875732422,[]
901,484,0.007142305374145508,30.3806734085083,[]
961,458,0.0062007904052734375,22.971805334091187,[]
1021,402,0.00524139404296875,24.83739423751831,[]
1081,359,0.0060939788818359375,18.1236469745636,[]
1141,299,0.006140232086181641,14.985560655593872,[]
1201,247,0.0034079551696777344,8.391860246658325,[]
1261,199,0.0032982826232910156,6.489344835281372,[]
1321,153,0.0028181076049804688,4.4782185554504395,[]
1381,122,0.002414226531982422,2.4762609004974365,[]
1441,93,0.0019998550415039062,1.2080528736114502,[]
1501,75,0.0017173290252685547,1.1457321643829346,[]
1561,48,0.0014050006866455078,0.37499356269836426,[]
1621,45,0.0014469623565673828,0.5019433498382568,[]
1681,32,0.0012736320495605469,0.17461729049682617,[]
1741,28,0.0012111663818359375,0.16924285888671875,[]
1801,26,0.001190185546875,0.00036072731018066406,[]
1861,20,0.0015554428100585938,0.08657979965209961,[]
1921,9,0.0009818077087402344,0.0002510547637939453,[]
