time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001177072525024414,0.010122537612915039,[]
61,49,0.0011856555938720703,0.01891469955444336,[]
121,69,0.0014982223510742188,0.024917125701904297,[]
181,91,0.0017960071563720703,0.042400360107421875,[]
241,100,0.0020537376403808594,0.03142142295837402,[]
301,98,0.0020728111267089844,0.04383063316345215,[]
361,91,0.0017879009246826172,0.027823686599731445,[]
421,80,0.0015826225280761719,0.03308224678039551,[]
481,74,0.001743316650390625,0.03337550163269043,[]
541,61,0.0013852119445800781,0.012254953384399414,[]
601,45,0.0011365413665771484,0.006951093673706055,[]
661,40,0.0010592937469482422,0.011124134063720703,[]
721,30,0.001043081283569336,0.0041332244873046875,[]
781,12,0.000957489013671875,0.002948760986328125,[]
841,3,0.0006809234619140625,0.0009407997131347656,[]
