time-step,number of users,exec time,pricing time,two-phases time
1,32,0.7696080207824707,0.06044650077819824,[]
61,49,1.1747710704803467,0.20839619636535645,[]
121,69,1.6666913032531738,0.7438046932220459,[]
181,91,2.632303237915039,74.55460381507874,[]
241,100,6.080216884613037,132.2265965938568,[]
301,98,2.4172956943511963,18.78292751312256,[]
361,91,2.2136423587799072,0.9942665100097656,[]
421,80,2.041501998901367,21.976096868515015,[]
481,74,1.7759227752685547,0.48267650604248047,[]
541,61,1.4980497360229492,1.052459716796875,[]
601,45,1.094071865081787,0.2520718574523926,[]
661,40,1.0075328350067139,17.67876648902893,[]
721,30,0.725398063659668,0.11258339881896973,[]
781,12,0.29204249382019043,0.019575119018554688,[]
841,3,0.07526779174804688,0.0020189285278320312,[]
