time-step,number of users,exec time
1,100,11.516382455825806
61,100,11.466855525970459
121,100,11.551871061325073
181,100,11.474468469619751
241,99,11.323554515838623
301,97,11.293291807174683
361,92,10.544727087020874
421,74,8.50623083114624
481,67,7.71258544921875
541,61,7.253238677978516
601,48,5.498418092727661
661,39,4.47195291519165
721,32,3.7691266536712646
781,21,2.3861987590789795
841,13,1.4981236457824707
901,10,1.152120590209961
961,3,0.3509550094604492
