time-step,number of users,avg latency (for the allocated)
1,100,0.0
61,100,0.09024909820962669
121,100,0.09024909820962669
181,100,0.09024909820962669
241,99,0.03801987363017209
301,97,0.022499934537140956
361,92,0.05690831554105255
421,74,0.09561273674402714
481,67,0.08340023470820329
541,61,0.0
601,48,0.0312263779210825
661,39,0.08951408382880827
721,32,0.07612688733284857
781,21,0.021058787891328465
841,13,0.0
901,10,0.0
961,3,0.0
