time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,100,18,82.41966666666666,17.588054222492417,316.446,73915.72222222222,22520.007864133113,72397517,158075.83333333334,10683.36390661252,103755
61,100,21,70.64542857142857,31.374789569503285,616.446,63356.333333333336,25550.60365764068,84685517,135493.57142857142,52371.003970819234,595275
121,100,18,82.41966666666666,17.588054222492417,316.446,73915.72222222222,22520.007864133113,72397517,158075.83333333334,10683.36390661252,103755
181,100,21,70.64542857142857,31.374789569503285,616.446,63356.333333333336,25550.60365764068,84685517,135493.57142857142,52371.003970819234,595275
241,99,18,81.52988888888888,18.837197269967056,332.462,72998.27777777778,22429.229460697425,72414031,154439.22222222222,16413.98688637751,169214
301,97,24,60.31554166666666,33.23030229070445,952.4270000000001,53943.291666666664,29236.970802506155,97009361,112934.625,59895.05996867389,1221729
361,92,19,71.76463157894737,25.005211120485576,536.472,64551.05263157895,23780.973444007675,76597530,130355.73684210527,43599.25714340857,636201
421,74,24,47.157708333333325,33.495839300674305,1268.2150000000004,42177.75,26995.749934403255,97291734,87151.625,60330.252769521656,1840521
481,67,15,68.27179999999998,19.982620913183535,475.923,60751.6,25873.614451277066,60528726,127185.73333333334,35204.32337363631,549814
541,61,22,43.46936363636364,29.684531531277447,1243.674,38776.09090909091,21417.58116151115,89258926,80944.77272727272,55716.50066830359,1823695
601,48,11,62.1959090909091,22.420774078172744,415.845,60604.36363636364,22457.27884136183,44389352,129885.18181818182,36352.737675619384,373503
661,39,14,37.43035714285714,23.909104376507596,875.975,37076.642857142855,20341.11237865374,56824927,81028.28571428571,49555.425474092815,1159364
721,32,10,47.2198,17.13023591080987,527.802,44454.3,19901.03153632997,40515457,100743.8,37340.274848479625,630962
781,21,7,40.563857142857145,19.710427946565105,416.053,39751.57142857143,20791.816541659868,28393739,84801.71428571429,50487.18791850431,553268
841,13,3,62.60566666666667,18.02218440946849,112.183,57837.0,24768.816241395147,12114489,124060.66666666667,41820.348773719656,119338
901,10,5,31.976999999999997,26.893630212375566,340.115,27481.2,20706.03836951917,20342594,57239.8,28730.904569122078,533001
961,3,3,21.360000000000003,7.6149235496271865,235.92,16413.0,107.59182125050212,12238761,54476.666666666664,15417.119625778209,328090
