time-step,number of users,avg latency (for the allocated)
1,30,0.29509891350977707
61,45,0.19660437758949195
121,75,0.26591528138682574
181,91,0.2985755563099448
241,99,0.3440454588784912
301,100,0.17410150953531364
361,100,0.1648225459451322
421,100,0.15264420672781587
481,100,0.2606003193717727
541,100,0.2980833304322285
601,90,0.2412964455509314
661,59,0.2256559127534192
721,38,0.24234400400325065
781,19,0.14165133013380632
