time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001125335693359375,0.010086536407470703,[]
61,49,0.0013430118560791016,0.01909160614013672,[]
121,69,0.001605987548828125,0.024522781372070312,[]
181,91,0.0017323493957519531,0.04138493537902832,[]
241,100,0.002024412155151367,0.02871870994567871,[]
301,98,0.001871347427368164,0.03596305847167969,[]
361,91,0.0016651153564453125,0.026749372482299805,[]
421,80,0.0019023418426513672,0.02894139289855957,[]
481,74,0.0019140243530273438,0.03240489959716797,[]
541,61,0.0012772083282470703,0.010106086730957031,[]
601,45,0.0015702247619628906,0.007165193557739258,[]
661,40,0.0011496543884277344,0.009071588516235352,[]
721,30,0.00099945068359375,0.004106044769287109,[]
781,12,0.0009961128234863281,0.0030128955841064453,[]
841,3,0.0007991790771484375,0.0009660720825195312,[]
