time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001628875732421875,0.01038050651550293,[]
61,49,0.0029439926147460938,0.03923916816711426,[]
121,69,0.002216815948486328,0.025048255920410156,[]
181,91,0.0033540725708007812,0.043430328369140625,[]
241,100,0.0028829574584960938,0.02958393096923828,[]
301,98,0.0031206607818603516,0.03817462921142578,[]
361,91,0.0022170543670654297,0.027541637420654297,[]
421,80,0.0017902851104736328,0.028586387634277344,[]
481,74,0.002376079559326172,0.032970428466796875,[]
541,61,0.003751993179321289,0.01847529411315918,[]
601,45,0.0016129016876220703,0.0070819854736328125,[]
661,40,0.0015392303466796875,0.009192705154418945,[]
721,30,0.001880645751953125,0.004448413848876953,[]
781,12,0.0018854141235351562,0.003086090087890625,[]
841,3,0.0010013580322265625,0.0013697147369384766,[]
