time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0012426376342773438,0.010190963745117188,[]
61,49,0.0012612342834472656,0.019192934036254883,[]
121,69,0.0014929771423339844,0.024613380432128906,[]
181,91,0.002414226531982422,0.04227447509765625,[]
241,100,0.0018575191497802734,0.028513431549072266,[]
301,98,0.002290487289428711,0.03621792793273926,[]
361,91,0.0019426345825195312,0.027174949645996094,[]
421,80,0.0018491744995117188,0.02845454216003418,[]
481,74,0.0018868446350097656,0.0323336124420166,[]
541,61,0.0014464855194091797,0.010410308837890625,[]
601,45,0.0011522769927978516,0.00690150260925293,[]
661,40,0.0011463165283203125,0.00917506217956543,[]
721,30,0.000997781753540039,0.004118442535400391,[]
781,12,0.0009894371032714844,0.0029735565185546875,[]
841,3,0.0007076263427734375,0.0009181499481201172,[]
