time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011138916015625,0.010181188583374023,[]
61,49,0.0013689994812011719,0.019162416458129883,[]
121,69,0.0014209747314453125,0.02422642707824707,[]
181,91,0.001842498779296875,0.04275941848754883,[]
241,100,0.0021758079528808594,0.029223203659057617,[]
301,98,0.002101421356201172,0.03363180160522461,[]
361,91,0.0017418861389160156,0.02669668197631836,[]
421,80,0.002115011215209961,0.027454614639282227,[]
481,74,0.0015125274658203125,0.03375816345214844,[]
541,61,0.0015459060668945312,0.01146245002746582,[]
601,45,0.001100301742553711,0.0069353580474853516,[]
661,40,0.0011610984802246094,0.008007049560546875,[]
721,30,0.0009591579437255859,0.004198789596557617,[]
781,12,0.001028299331665039,0.003014087677001953,[]
841,3,0.0007233619689941406,0.0009667873382568359,[]
