time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0008111000061035156,0.012060165405273438,[]
61,49,0.0009627342224121094,0.021071910858154297,[]
121,69,0.001241445541381836,0.027303218841552734,[]
181,91,0.0014920234680175781,0.04310774803161621,[]
241,100,0.0015397071838378906,0.031026363372802734,[]
301,98,0.0014750957489013672,0.03837251663208008,[]
361,91,0.0014417171478271484,0.02961444854736328,[]
421,80,0.001445770263671875,0.03346657752990723,[]
481,74,0.0013003349304199219,0.03517651557922363,[]
541,61,0.001035928726196289,0.011578798294067383,[]
601,45,0.0009253025054931641,0.00830388069152832,[]
661,40,0.0008978843688964844,0.01083517074584961,[]
721,30,0.0007810592651367188,0.004812479019165039,[]
781,12,0.0005769729614257812,0.0035240650177001953,[]
841,3,0.0004703998565673828,0.0010128021240234375,[]
