time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,30,11,38.58509090909091,29.32253898052593,675.5639999999999,35094.181818181816,29531.677432325818,44669964,73009.63636363637,55356.973947236685,999134
61,30,9,47.159555555555556,39.99906415602776,475.56399999999996,42892.88888888889,27033.567756667282,36477964,89234.0,70949.03332361588,671454
121,30,8,53.05449999999999,60.74500269569505,375.5639999999999,48254.5,46803.965059063106,32381964,100388.25,110097.3079674862,507614
181,30,7,60.63371428571428,55.987802673475954,275.56399999999996,55148.0,40328.39461577555,28285964,114729.42857142857,109333.15561799062,343774
241,30,7,60.633714285714284,57.747351797572954,275.56399999999996,55148.0,40147.1877435305,28285964,114729.42857142857,111751.59772697037,343774
301,30,8,53.054500000000004,54.3979260840889,375.564,48254.5,38727.35537381813,32381964,100388.25,108078.61229650157,507614
361,30,5,84.88719999999998,60.44215950278414,75.56400000000001,77207.2,44142.92141397078,20093964,160621.2,115333.15529612463,16094
421,30,8,53.0545,42.363033307354186,375.564,48254.5,38003.82335371008,32381964,100388.25,82121.50736218558,507614
481,30,7,60.63371428571429,43.08567348141304,275.56399999999996,55148.0,38700.263273375436,28285964,114729.42857142857,69441.02077479058,343774
541,30,10,42.443599999999996,40.716820421540774,575.564,38603.6,36097.42166194145,40573964,80310.6,73497.51644130568,835294
601,30,8,53.054500000000004,61.33823649038175,375.564,48254.5,47694.81451373933,32381964,100388.25,115615.03725051296,507614
661,30,5,84.88719999999998,60.44215950278414,75.56400000000001,77207.2,44142.92141397078,20093964,160621.2,115333.15529612463,16094
721,30,6,70.73933333333333,61.29686057666864,175.56399999999996,64339.333333333336,43520.01822788629,24189964,133851.0,116902.80978231448,179934
781,30,5,84.88719999999998,60.44215950278414,75.56400000000001,77207.2,44142.92141397078,20093964,160621.2,115333.15529612463,16094
841,30,7,60.633714285714284,61.93579687458453,275.564,55148.0,46475.388297770805,28285964,114729.42857142857,116532.37182229928,343774
901,30,7,60.63371428571428,56.104706939574235,275.56399999999996,55148.0,36929.95737106355,28285964,114729.42857142857,102353.7362663106,343774
961,30,11,38.58509090909091,48.72440265869127,675.5640000000001,35094.181818181816,33073.58726404495,44669964,73009.63636363637,89754.93502083907,999134
1021,30,10,42.443599999999996,51.92314260365987,575.564,38603.6,39578.40599417819,40573964,80310.6,101413.83315130141,835294
1081,30,9,47.15955555555555,55.39351188062673,475.56399999999996,42892.88888888889,38434.996019092476,36477964,89234.0,100216.39646285432,671454
1141,30,8,53.054500000000004,56.16490498745635,375.564,48254.5,38870.13053747054,32381964,100388.25,101849.44702200155,507614
1201,30,8,53.054500000000004,49.81580639465751,375.5640000000001,48254.5,40205.48890077075,32381964,100388.25,104540.870467906,507614
1261,30,8,53.054500000000004,56.31713618651076,375.564,48254.5,38670.14288181516,32381964,100388.25,101387.63621831559,507614
1321,30,7,60.63371428571428,54.76268230338269,275.564,55148.0,37347.431401445996,28285964,114729.42857142857,107840.9295647425,343774
1381,30,10,42.443599999999996,50.8145734926507,575.564,38603.6,33138.0400241173,40573964,80310.6,92522.44618707398,835294
1441,30,11,38.585090909090916,28.858535820775945,675.564,35094.181818181816,23936.502550092366,44669964,73009.63636363637,57035.797708381404,999134
1501,30,11,38.58509090909091,49.33176927231771,675.564,35094.181818181816,34225.46161138512,44669964,73009.63636363637,91829.50569325619,999134
1561,30,8,53.054500000000004,35.75241350944017,375.56399999999996,48254.5,20811.999093071285,32381964,100388.25,53707.60513593489,507614
1621,30,11,38.5850909090909,53.27010284894511,675.5640000000001,35094.181818181816,38755.374374092076,44669964,73009.63636363637,98440.57986537568,999134
1681,30,8,53.0545,53.44830317933395,375.56399999999996,48254.5,38214.89629385379,32381964,100388.25,105013.73846281972,507614
1741,30,9,47.159555555555556,23.608652472774615,475.5640000000001,42892.88888888889,18894.40262467194,36477964,89234.0,56147.93382762282,671454
1801,30,9,47.159555555555556,23.094271964715556,475.564,42892.88888888889,20109.228138369403,36477964,89234.0,54899.71250886069,671454
1861,30,11,38.58509090909091,48.52909056798172,675.564,35094.181818181816,32940.91391296677,44669964,73009.63636363637,91041.59119602498,999134
1921,30,8,53.054500000000004,30.577730806094813,375.564,48254.5,23330.41889358183,32381964,100388.25,54982.13981091951,507614
1981,30,10,42.4436,35.51938179698515,575.5639999999999,38603.6,28754.285250028388,40573964,80310.6,62410.887175556156,835294
2041,30,10,42.4436,39.90600096025659,575.564,38603.6,30046.051461714564,40573964,80310.6,73532.08688076246,835294
2101,19,5,40.036199999999994,14.251535866705735,299.8190000000001,46407.8,15291.433070840678,20247961,83585.8,48325.93911927631,401271
2161,13,2,76.247,16.031000000000002,47.50600000000001,80033.0,5061.0,8031934,147490.0,28885.0,32700
2221,7,5,12.043200000000002,14.037104992127118,439.784,14994.4,17825.44646958387,20405028,35275.0,56320.44008705898,642825
2281,7,1,60.216,0.0,39.784000000000006,74972.0,0.0,4021028,176375.0,0.0,-12535
2341,7,1,60.216,0.0,39.784000000000006,74972.0,0.0,4021028,176375.0,0.0,-12535
2401,7,1,60.216,0.0,39.784000000000006,74972.0,0.0,4021028,176375.0,0.0,-12535
2461,7,1,60.216,0.0,39.784000000000006,74972.0,0.0,4021028,176375.0,0.0,-12535
2521,7,3,20.072,14.959214172765446,239.784,24990.666666666668,22149.678347300865,12213028,58791.666666666664,42263.84474018215,315145
2581,7,1,60.216,0.0,39.784000000000006,74972.0,0.0,4021028,176375.0,0.0,-12535
