time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0013251304626464844,0.010225772857666016,[]
61,49,0.001604318618774414,0.019429683685302734,[]
121,69,0.001735687255859375,0.02512955665588379,[]
181,91,0.0018160343170166016,0.04351019859313965,[]
241,100,0.0022475719451904297,0.032494544982910156,[]
301,98,0.0022585391998291016,0.0443878173828125,[]
361,91,0.0021905899047851562,0.028919458389282227,[]
421,80,0.0017242431640625,0.03393411636352539,[]
481,74,0.002239704132080078,0.034270286560058594,[]
541,61,0.0015881061553955078,0.012359380722045898,[]
601,45,0.001150369644165039,0.006937980651855469,[]
661,40,0.0012226104736328125,0.01126551628112793,[]
721,30,0.001035451889038086,0.004168272018432617,[]
781,12,0.0009410381317138672,0.002955198287963867,[]
841,3,0.0007200241088867188,0.0009541511535644531,[]
