time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009942054748535156,0.009953737258911133,[]
61,49,0.0014209747314453125,0.019179105758666992,[]
121,69,0.0014543533325195312,0.023480653762817383,[]
181,91,0.002073526382446289,0.04379749298095703,[]
241,100,0.0021190643310546875,0.02870464324951172,[]
301,98,0.0019681453704833984,0.03664755821228027,[]
361,91,0.0016827583312988281,0.029949426651000977,[]
421,80,0.0016345977783203125,0.02950906753540039,[]
481,74,0.0014584064483642578,0.03365015983581543,[]
541,61,0.0018572807312011719,0.020633697509765625,[]
601,45,0.0011010169982910156,0.008661031723022461,[]
661,40,0.0011587142944335938,0.010262012481689453,[]
721,30,0.0009951591491699219,0.005551815032958984,[]
781,12,0.000911712646484375,0.0032100677490234375,[]
841,3,0.0006403923034667969,0.0009484291076660156,[]
