time-step,number of winners,result list
601,50,"[('v13', 'c19'), ('v15', 'c19'), ('v25', 'c19'), ('v71', 'c19'), ('v74', 'c19'), ('v28', 'c19'), ('v98', 'c19'), ('v56', 'c19'), ('v86', 'c19'), ('v80', 'c23'), ('v92', 'c23'), ('v91', 'c23'), ('v54', 'c23'), ('v94', 'c23'), ('v55', 'c23'), ('v59', 'c23'), ('v73', 'c23'), ('v77', 'c23'), ('v0', 'c60'), ('v1', 'c60'), ('v2', 'c60'), ('v4', 'c60'), ('v7', 'c60'), ('v9', 'c60'), ('v20', 'c60'), ('v82', 'c60'), ('v39', 'c60'), ('v64', 'c60'), ('v51', 'c60'), ('v83', 'c60'), ('v8', 'c83'), ('v21', 'c83'), ('v87', 'c83'), ('v42', 'c89'), ('v31', 'c89'), ('v47', 'c89'), ('v68', 'c89'), ('v72', 'c89'), ('v63', 'c89'), ('v96', 'c89'), ('v48', 'c89'), ('v3', 'c108'), ('v10', 'c108'), ('v41', 'c108'), ('v78', 'c108'), ('v69', 'c108'), ('v45', 'c108'), ('v36', 'c108'), ('v95', 'c108'), ('v27', 'c108')]"
661,58,"[('v5', 'c8'), ('v15', 'c8'), ('v23', 'c8'), ('v25', 'c8'), ('v32', 'c8'), ('v74', 'c8'), ('v28', 'c8'), ('v44', 'c8'), ('v13', 'c46'), ('v19', 'c46'), ('v24', 'c46'), ('v40', 'c46'), ('v70', 'c46'), ('v34', 'c46'), ('v71', 'c46'), ('v37', 'c46'), ('v57', 'c46'), ('v98', 'c46'), ('v56', 'c46'), ('v86', 'c46'), ('v3', 'c55'), ('v10', 'c55'), ('v41', 'c55'), ('v78', 'c55'), ('v69', 'c55'), ('v45', 'c55'), ('v36', 'c55'), ('v95', 'c55'), ('v27', 'c55'), ('v51', 'c62'), ('v0', 'c90'), ('v1', 'c90'), ('v2', 'c90'), ('v4', 'c90'), ('v7', 'c90'), ('v9', 'c90'), ('v20', 'c90'), ('v82', 'c90'), ('v39', 'c90'), ('v50', 'c90'), ('v65', 'c90'), ('v64', 'c90'), ('v83', 'c90'), ('v8', 'c115'), ('v21', 'c115'), ('v87', 'c115'), ('v68', 'c115'), ('v72', 'c115'), ('v54', 'c115'), ('v55', 'c115'), ('v92', 'c131'), ('v31', 'c131'), ('v47', 'c131'), ('v63', 'c131'), ('v96', 'c131'), ('v94', 'c131'), ('v48', 'c131'), ('v73', 'c131')]"
721,60,"[('v70', 'c5'), ('v32', 'c5'), ('v71', 'c5'), ('v74', 'c5'), ('v28', 'c5'), ('v98', 'c5'), ('v44', 'c5'), ('v86', 'c5'), ('v3', 'c9'), ('v6', 'c9'), ('v10', 'c9'), ('v16', 'c9'), ('v46', 'c9'), ('v69', 'c9'), ('v84', 'c9'), ('v75', 'c9'), ('v95', 'c9'), ('v92', 'c32'), ('v47', 'c32'), ('v68', 'c32'), ('v72', 'c32'), ('v96', 'c32'), ('v54', 'c32'), ('v94', 'c32'), ('v0', 'c45'), ('v1', 'c45'), ('v4', 'c45'), ('v7', 'c45'), ('v9', 'c45'), ('v12', 'c45'), ('v20', 'c45'), ('v90', 'c45'), ('v35', 'c45'), ('v64', 'c45'), ('v83', 'c45'), ('v41', 'c52'), ('v27', 'c52'), ('v76', 'c52'), ('v61', 'c52'), ('v88', 'c52'), ('v5', 'c99'), ('v13', 'c99'), ('v15', 'c99'), ('v19', 'c99'), ('v23', 'c99'), ('v24', 'c99'), ('v25', 'c99'), ('v40', 'c99'), ('v34', 'c99'), ('v37', 'c99'), ('v57', 'c99'), ('v56', 'c99'), ('v8', 'c131'), ('v21', 'c131'), ('v87', 'c131'), ('v31', 'c131'), ('v63', 'c131'), ('v48', 'c131'), ('v55', 'c131'), ('v73', 'c131')]"
781,64,"[('v0', 'c3'), ('v2', 'c3'), ('v7', 'c3'), ('v12', 'c3'), ('v90', 'c3'), ('v8', 'c32'), ('v21', 'c32'), ('v87', 'c32'), ('v40', 'c42'), ('v70', 'c42'), ('v32', 'c42'), ('v34', 'c42'), ('v71', 'c42'), ('v74', 'c42'), ('v37', 'c42'), ('v57', 'c42'), ('v28', 'c42'), ('v58', 'c42'), ('v98', 'c42'), ('v1', 'c49'), ('v4', 'c49'), ('v9', 'c49'), ('v20', 'c49'), ('v80', 'c63'), ('v92', 'c63'), ('v31', 'c63'), ('v47', 'c63'), ('v68', 'c63'), ('v72', 'c63'), ('v91', 'c63'), ('v96', 'c63'), ('v59', 'c63'), ('v77', 'c63'), ('v5', 'c78'), ('v13', 'c78'), ('v15', 'c78'), ('v23', 'c78'), ('v25', 'c78'), ('v44', 'c78'), ('v56', 'c78'), ('v86', 'c78'), ('v6', 'c79'), ('v10', 'c79'), ('v11', 'c79'), ('v85', 'c79'), ('v43', 'c79'), ('v29', 'c79'), ('v52', 'c79'), ('v27', 'c79'), ('v61', 'c79'), ('v42', 'c114'), ('v63', 'c114'), ('v54', 'c114'), ('v94', 'c114'), ('v48', 'c114'), ('v55', 'c114'), ('v73', 'c114'), ('v3', 'c122'), ('v14', 'c122'), ('v16', 'c122'), ('v18', 'c122'), ('v84', 'c122'), ('v89', 'c122'), ('v95', 'c122')]"
841,33,"[('v13', 'c42'), ('v15', 'c42'), ('v25', 'c42'), ('v71', 'c42'), ('v74', 'c42'), ('v28', 'c42'), ('v98', 'c42'), ('v56', 'c42'), ('v86', 'c42'), ('v3', 'c48'), ('v6', 'c48'), ('v10', 'c48'), ('v11', 'c48'), ('v14', 'c48'), ('v16', 'c48'), ('v18', 'c48'), ('v85', 'c48'), ('v43', 'c85'), ('v29', 'c85'), ('v89', 'c85'), ('v95', 'c85'), ('v52', 'c85'), ('v27', 'c85'), ('v61', 'c85'), ('v21', 'c114'), ('v31', 'c114'), ('v47', 'c114'), ('v72', 'c114'), ('v63', 'c114'), ('v96', 'c114'), ('v54', 'c114'), ('v55', 'c114'), ('v73', 'c114')]"
901,33,"[('v47', 'c4'), ('v68', 'c4'), ('v72', 'c4'), ('v63', 'c4'), ('v94', 'c4'), ('v48', 'c4'), ('v55', 'c4'), ('v73', 'c4'), ('v5', 'c5'), ('v13', 'c5'), ('v15', 'c5'), ('v17', 'c5'), ('v19', 'c5'), ('v22', 'c5'), ('v23', 'c5'), ('v24', 'c5'), ('v25', 'c5'), ('v8', 'c50'), ('v21', 'c50'), ('v87', 'c50'), ('v92', 'c50'), ('v31', 'c50'), ('v96', 'c50'), ('v54', 'c50'), ('v32', 'c99'), ('v34', 'c99'), ('v71', 'c99'), ('v74', 'c99'), ('v37', 'c99'), ('v28', 'c99'), ('v98', 'c99'), ('v56', 'c99'), ('v86', 'c99')]"
961,34,"[('v8', 'c30'), ('v21', 'c30'), ('v92', 'c30'), ('v31', 'c30'), ('v72', 'c30'), ('v63', 'c30'), ('v96', 'c30'), ('v80', 'c37'), ('v54', 'c37'), ('v94', 'c37'), ('v48', 'c37'), ('v55', 'c37'), ('v59', 'c37'), ('v73', 'c37'), ('v19', 'c46'), ('v24', 'c46'), ('v40', 'c46'), ('v70', 'c46'), ('v71', 'c46'), ('v74', 'c46'), ('v37', 'c46'), ('v57', 'c46'), ('v28', 'c46'), ('v98', 'c46'), ('v56', 'c46'), ('v86', 'c46'), ('v5', 'c133'), ('v13', 'c133'), ('v15', 'c133'), ('v23', 'c133'), ('v25', 'c133'), ('v32', 'c133'), ('v34', 'c133'), ('v44', 'c133')]"
1021,38,"[('v32', 'c19'), ('v34', 'c19'), ('v71', 'c19'), ('v74', 'c19'), ('v37', 'c19'), ('v28', 'c19'), ('v98', 'c19'), ('v56', 'c19'), ('v86', 'c19'), ('v8', 'c38'), ('v21', 'c38'), ('v87', 'c38'), ('v92', 'c38'), ('v91', 'c38'), ('v77', 'c38'), ('v42', 'c64'), ('v31', 'c64'), ('v47', 'c64'), ('v68', 'c64'), ('v72', 'c64'), ('v63', 'c64'), ('v96', 'c64'), ('v5', 'c111'), ('v13', 'c111'), ('v15', 'c111'), ('v17', 'c111'), ('v19', 'c111'), ('v22', 'c111'), ('v23', 'c111'), ('v24', 'c111'), ('v25', 'c111'), ('v80', 'c119'), ('v54', 'c119'), ('v94', 'c119'), ('v48', 'c119'), ('v55', 'c119'), ('v59', 'c119'), ('v73', 'c119')]"
1081,33,"[('v21', 'c13'), ('v92', 'c13'), ('v94', 'c13'), ('v48', 'c13'), ('v73', 'c13'), ('v77', 'c13'), ('v32', 'c53'), ('v34', 'c53'), ('v71', 'c53'), ('v74', 'c53'), ('v37', 'c53'), ('v28', 'c53'), ('v98', 'c53'), ('v56', 'c53'), ('v86', 'c53'), ('v8', 'c119'), ('v87', 'c119'), ('v31', 'c119'), ('v47', 'c119'), ('v72', 'c119'), ('v63', 'c119'), ('v96', 'c119'), ('v54', 'c119'), ('v55', 'c119'), ('v5', 'c120'), ('v13', 'c120'), ('v15', 'c120'), ('v17', 'c120'), ('v19', 'c120'), ('v22', 'c120'), ('v23', 'c120'), ('v24', 'c120'), ('v25', 'c120')]"
1141,18,"[('v8', 'c54'), ('v21', 'c54'), ('v13', 'c120'), ('v15', 'c120'), ('v25', 'c120'), ('v71', 'c120'), ('v74', 'c120'), ('v28', 'c120'), ('v98', 'c120'), ('v56', 'c120'), ('v86', 'c120'), ('v92', 'c129'), ('v31', 'c129'), ('v63', 'c129'), ('v96', 'c129'), ('v54', 'c129'), ('v94', 'c129'), ('v73', 'c129')]"
1201,28,"[('v5', 'c21'), ('v13', 'c21'), ('v15', 'c21'), ('v17', 'c21'), ('v19', 'c21'), ('v22', 'c21'), ('v23', 'c21'), ('v24', 'c21'), ('v25', 'c21'), ('v40', 'c21'), ('v70', 'c21'), ('v92', 'c31'), ('v63', 'c31'), ('v96', 'c31'), ('v94', 'c31'), ('v77', 'c31'), ('v34', 'c61'), ('v74', 'c61'), ('v37', 'c61'), ('v57', 'c61'), ('v28', 'c61'), ('v58', 'c61'), ('v98', 'c61'), ('v44', 'c61'), ('v56', 'c61'), ('v86', 'c61'), ('v8', 'c129'), ('v21', 'c129')]"
1261,26,"[('v40', 'c21'), ('v70', 'c21'), ('v34', 'c21'), ('v44', 'c21'), ('v56', 'c21'), ('v86', 'c21'), ('v8', 'c31'), ('v21', 'c31'), ('v42', 'c33'), ('v99', 'c33'), ('v63', 'c33'), ('v74', 'c61'), ('v37', 'c61'), ('v57', 'c61'), ('v28', 'c61'), ('v58', 'c61'), ('v98', 'c61'), ('v5', 'c77'), ('v13', 'c77'), ('v15', 'c77'), ('v17', 'c77'), ('v19', 'c77'), ('v22', 'c77'), ('v23', 'c77'), ('v24', 'c77'), ('v25', 'c77')]"
1321,19,"[('v8', 'c22'), ('v21', 'c22'), ('v74', 'c77'), ('v37', 'c77'), ('v57', 'c77'), ('v28', 'c77'), ('v58', 'c77'), ('v98', 'c77'), ('v5', 'c88'), ('v13', 'c88'), ('v15', 'c88'), ('v19', 'c88'), ('v23', 'c88'), ('v24', 'c88'), ('v25', 'c88'), ('v40', 'c88'), ('v34', 'c88'), ('v44', 'c88'), ('v56', 'c88')]"
1381,15,"[('v34', 'c27'), ('v57', 'c27'), ('v58', 'c27'), ('v98', 'c27'), ('v44', 'c27'), ('v56', 'c27'), ('v5', 'c118'), ('v13', 'c118'), ('v15', 'c118'), ('v17', 'c118'), ('v19', 'c118'), ('v22', 'c118'), ('v23', 'c118'), ('v24', 'c118'), ('v25', 'c118')]"
1441,14,"[('v5', 'c67'), ('v13', 'c67'), ('v15', 'c67'), ('v17', 'c67'), ('v19', 'c67'), ('v22', 'c67'), ('v23', 'c67'), ('v24', 'c67'), ('v25', 'c67'), ('v34', 'c67'), ('v58', 'c67'), ('v98', 'c118'), ('v44', 'c118'), ('v56', 'c118')]"
1501,2,"[('v34', 'c18'), ('v44', 'c18')]"
