time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010933876037597656,0.010076284408569336,[]
61,49,0.0014104843139648438,0.019131183624267578,[]
121,69,0.0015485286712646484,0.02474498748779297,[]
181,91,0.001817464828491211,0.04149746894836426,[]
241,100,0.0017936229705810547,0.02816009521484375,[]
301,98,0.001834869384765625,0.035713911056518555,[]
361,91,0.001703500747680664,0.0268557071685791,[]
421,80,0.001953601837158203,0.029007911682128906,[]
481,74,0.0019915103912353516,0.032605886459350586,[]
541,61,0.001287698745727539,0.010539770126342773,[]
601,45,0.0010800361633300781,0.006936311721801758,[]
661,40,0.0011248588562011719,0.009119033813476562,[]
721,30,0.001001119613647461,0.004120349884033203,[]
781,12,0.0008778572082519531,0.002980470657348633,[]
841,3,0.0007824897766113281,0.0009696483612060547,[]
