time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0012903213500976562,0.010143756866455078,[]
61,49,0.0011188983917236328,0.018952369689941406,[]
121,69,0.0015499591827392578,0.023858070373535156,[]
181,91,0.0018208026885986328,0.04490208625793457,[]
241,100,0.001966714859008789,0.03051018714904785,[]
301,98,0.0020139217376708984,0.0376591682434082,[]
361,91,0.002201557159423828,0.028139114379882812,[]
421,80,0.002045154571533203,0.029520034790039062,[]
481,74,0.0023870468139648438,0.09691143035888672,[]
541,61,0.0013370513916015625,0.011973142623901367,[]
601,45,0.0013074874877929688,0.0078084468841552734,[]
661,40,0.0013353824615478516,0.010572195053100586,[]
721,30,0.0009279251098632812,0.005964517593383789,[]
781,12,0.00122833251953125,0.0030422210693359375,[]
841,3,0.0008332729339599609,0.0011320114135742188,[]
