time-step,number of users,exec time,pricing time,two-phases time
1,32,0.7435047626495361,25.77997589111328,"[0.015631914138793945, 0.7274129390716553]"
61,49,1.1416738033294678,90.4257287979126,"[0.03698396682739258, 1.1041955947875977]"
121,69,1.5857059955596924,116.27666854858398,"[0.033243417739868164, 1.551971197128296]"
181,91,2.103482246398926,190.0116868019104,"[0.04115438461303711, 2.0618646144866943]"
241,100,2.292847156524658,166.62347650527954,"[0.031400203704833984, 2.260984420776367]"
301,98,2.273615598678589,188.45457124710083,"[0.03723788261413574, 2.23593807220459]"
361,91,2.0914995670318604,174.99293780326843,"[0.036121368408203125, 2.0549373626708984]"
421,80,1.8349778652191162,117.847585439682,"[0.02802753448486328, 1.806520938873291]"
481,74,1.7022805213928223,140.1981782913208,"[0.03549313545227051, 1.6663570404052734]"
541,61,1.384963035583496,50.040457248687744,"[0.016335248947143555, 1.3682096004486084]"
601,45,1.0327341556549072,31.821243286132812,"[0.014133930206298828, 1.0181183815002441]"
661,40,0.9128797054290771,22.946747303009033,"[0.011545896530151367, 0.9009265899658203]"
721,30,0.6840622425079346,10.321815252304077,"[0.006753444671630859, 0.6768944263458252]"
781,12,0.2879016399383545,6.265139102935791,"[0.010568618774414062, 0.27690625190734863]"
841,3,0.07569265365600586,0.22820568084716797,"[0.0016052722930908203, 0.07364869117736816]"
