time-step,number of users,exec time,pricing time,two-phases time
1,32,0.5217981338500977,0.0007760524749755859,[]
61,49,0.49625205993652344,0.0014050006866455078,[]
121,69,0.9295580387115479,90.60389041900635,[]
181,91,0.8540072441101074,106.22859454154968,[]
241,100,1.3905692100524902,128.4265956878662,[]
301,98,1.3053584098815918,170.72137451171875,[]
361,91,1.3085222244262695,108.45648288726807,[]
421,80,1.2227952480316162,148.88349723815918,[]
481,74,0.7946462631225586,114.26832270622253,[]
541,61,2.2610716819763184,57.73626971244812,[]
601,45,0.6759195327758789,11.098966360092163,[]
661,40,0.4620199203491211,20.035388231277466,[]
721,30,0.5019688606262207,9.263843059539795,[]
781,12,0.2164473533630371,0.0002770423889160156,[]
841,3,0.010782003402709961,0.0001938343048095703,[]
