time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0013740062713623047,0.010020017623901367,[]
61,49,0.001199483871459961,0.01861405372619629,[]
121,69,0.0019211769104003906,0.023706912994384766,[]
181,91,0.003004789352416992,0.04595208168029785,[]
241,100,0.0024487972259521484,0.030002832412719727,[]
301,98,0.0026602745056152344,0.03748917579650879,[]
361,91,0.0019941329956054688,0.026957273483276367,[]
421,80,0.0017724037170410156,0.0281527042388916,[]
481,74,0.0023365020751953125,0.033895254135131836,[]
541,61,0.002184152603149414,0.012294292449951172,[]
601,45,0.0015704631805419922,0.007780551910400391,[]
661,40,0.0015425682067871094,0.010925054550170898,[]
721,30,0.0014734268188476562,0.006078243255615234,[]
781,12,0.0016858577728271484,0.0030145645141601562,[]
841,3,0.0010180473327636719,0.0011761188507080078,[]
