time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011589527130126953,0.010019540786743164,[]
61,49,0.001821279525756836,0.01923513412475586,[]
121,69,0.0014293193817138672,0.024491071701049805,[]
181,91,0.0016987323760986328,0.040862321853637695,[]
241,100,0.0023865699768066406,0.029999732971191406,[]
301,98,0.0023543834686279297,0.04170393943786621,[]
361,91,0.0018529891967773438,0.027491092681884766,[]
421,80,0.0034666061401367188,0.05588340759277344,[]
481,74,0.0028896331787109375,0.034139156341552734,[]
541,61,0.0032775402069091797,0.011921167373657227,[]
601,45,0.0016036033630371094,0.007262706756591797,[]
661,40,0.0025603771209716797,0.011534690856933594,[]
721,30,0.002107381820678711,0.004658699035644531,[]
781,12,0.002077817916870117,0.003266572952270508,[]
841,3,0.0012700557708740234,0.0015876293182373047,[]
