time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0012905597686767578,0.010366201400756836,[]
61,49,0.001798868179321289,0.01997208595275879,[]
121,69,0.0019562244415283203,0.02573847770690918,[]
181,91,0.0030333995819091797,0.04419875144958496,[]
241,100,0.0032815933227539062,0.03073716163635254,[]
301,98,0.0026061534881591797,0.03826403617858887,[]
361,91,0.002362966537475586,0.02792644500732422,[]
421,80,0.0022153854370117188,0.029186487197875977,[]
481,74,0.0025115013122558594,0.03389263153076172,[]
541,61,0.001394033432006836,0.010603666305541992,[]
601,45,0.0016934871673583984,0.007710456848144531,[]
661,40,0.0014319419860839844,0.00960850715637207,[]
721,30,0.0012054443359375,0.0042383670806884766,[]
781,12,0.001367807388305664,0.0030426979064941406,[]
841,3,0.000782012939453125,0.0013408660888671875,[]
