time-step,number of users,avg latency (for the allocated)
1,30,0.2950989135097772
61,45,0.18931804137513872
121,75,0.2738523044333261
181,91,0.29362737834777247
241,99,0.33917758522371655
301,100,0.17492239499809603
361,100,0.15146171804479283
421,100,0.1439148698259094
481,100,0.22001576653940447
541,100,0.2713996499679217
601,90,0.255871366197498
661,59,0.21496726200633395
721,38,0.24234316460112643
781,19,0.14165133013380632
