time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001020193099975586,0.009947776794433594,[]
61,49,0.0017154216766357422,0.0191347599029541,[]
121,69,0.0014579296112060547,0.02665233612060547,[]
181,91,0.002657651901245117,0.04484105110168457,[]
241,100,0.0024521350860595703,0.03312373161315918,[]
301,98,0.002430438995361328,0.041350603103637695,[]
361,91,0.002183675765991211,0.032807111740112305,[]
421,80,0.0016362667083740234,0.032319068908691406,[]
481,74,0.0017838478088378906,0.03999161720275879,[]
541,61,0.0012750625610351562,0.014724969863891602,[]
601,45,0.0010905265808105469,0.008944511413574219,[]
661,40,0.0011820793151855469,0.01081705093383789,[]
721,30,0.0009877681732177734,0.0060291290283203125,[]
781,12,0.0010313987731933594,0.0030045509338378906,[]
841,3,0.0006730556488037109,0.0009438991546630859,[]
