time-step,number of winners,result list
1,72,"[('v61', 'cpuIntensive', 'c119'), ('v45', 'cpuIntensive', 'c149'), ('v49', 'cpuIntensive', 'c183'), ('v9', 'cpuIntensive', 'c144'), ('v176', 'cpuIntensive', 'c142'), ('v25', 'cpuIntensive', 'c142'), ('v13', 'cpuIntensive', 'c149'), ('v35', 'cpuIntensive', 'c119'), ('v57', 'cpuIntensive', 'c86'), ('v19', 'cpuIntensive', 'c183'), ('v33', 'cpuIntensive', 'c119'), ('v51', 'cpuIntensive', 'c35'), ('v22', 'gp1', 'c86'), ('v95', 'gp1', 'c119'), ('v58', 'gp1', 'c86'), ('v41', 'gp1', 'c35'), ('v54', 'gp1', 'c130'), ('v37', 'gp1', 'c234'), ('v6', 'gp1', 'c144'), ('v43', 'gp1', 'c119'), ('v15', 'gp1', 'c4'), ('v249', 'gp1', 'c130'), ('v0', 'gp1', 'c234'), ('v16', 'gp1', 'c183'), ('v12', 'gp1', 'c234'), ('v42', 'gp1', 'c4'), ('v38', 'gp1', 'c149'), ('v7', 'gp1', 'c130'), ('v44', 'gp1', 'c35'), ('v28', 'gp1', 'c4'), ('v11', 'ramIntensive', 'c149'), ('v3', 'ramIntensive', 'c86'), ('v5', 'ramIntensive', 'c35'), ('v36', 'ramIntensive', 'c130'), ('v47', 'ramIntensive', 'c144'), ('v17', 'ramIntensive', 'c4'), ('v60', 'ramIntensive', 'c144'), ('v56', 'ramIntensive', 'c119'), ('v50', 'ramIntensive', 'c35'), ('v233', 'ramIntensive', 'c86'), ('v27', 'ramIntensive', 'c35'), ('v188', 'ramIntensive', 'c35'), ('v46', 'ramIntensive', 'c4'), ('v40', 'ramIntensive', 'c4'), ('v23', 'ramIntensive', 'c130'), ('v20', 'ramIntensive', 'c142'), ('v39', 'ramIntensive', 'c183'), ('v1', 'ramIntensive', 'c4'), ('v29', 'ramIntensive', 'c130'), ('v59', 'gp2', 'c144'), ('v48', 'gp2', 'c130'), ('v109', 'gp2', 'c130'), ('v208', 'gp2', 'c130'), ('v2', 'gp2', 'c149'), ('v8', 'gp2', 'c119'), ('v31', 'gp2', 'c144'), ('v10', 'gp2', 'c269'), ('v52', 'gp2', 'c86'), ('v30', 'gp2', 'c149'), ('v62', 'gp2', 'c183'), ('v34', 'gp2', 'c130'), ('v14', 'gp2', 'c119'), ('v55', 'gp2', 'c269'), ('v18', 'gp2', 'c130'), ('v244', 'gp2', 'c86'), ('v229', 'gp2', 'c86'), ('v21', 'gp2', 'c86'), ('v53', 'gp2', 'c149'), ('v24', 'gp2', 'c4'), ('v32', 'gp2', 'c119'), ('v26', 'gp2', 'c149'), ('v4', 'gp2', 'c234')]"
61,94,"[('v61', 'cpuIntensive', 'c119'), ('v196', 'cpuIntensive', 'c234'), ('v45', 'cpuIntensive', 'c149'), ('v49', 'cpuIntensive', 'c183'), ('v226', 'cpuIntensive', 'c198'), ('v150', 'cpuIntensive', 'c183'), ('v173', 'cpuIntensive', 'c252'), ('v9', 'cpuIntensive', 'c144'), ('v179', 'cpuIntensive', 'c28'), ('v88', 'cpuIntensive', 'c239'), ('v93', 'cpuIntensive', 'c198'), ('v174', 'cpuIntensive', 'c239'), ('v176', 'cpuIntensive', 'c139'), ('v25', 'cpuIntensive', 'c139'), ('v13', 'cpuIntensive', 'c149'), ('v35', 'cpuIntensive', 'c119'), ('v195', 'cpuIntensive', 'c119'), ('v164', 'cpuIntensive', 'c239'), ('v57', 'cpuIntensive', 'c252'), ('v19', 'cpuIntensive', 'c183'), ('v33', 'cpuIntensive', 'c119'), ('v51', 'cpuIntensive', 'c28'), ('v22', 'gp1', 'c252'), ('v95', 'gp1', 'c119'), ('v58', 'gp1', 'c252'), ('v41', 'gp1', 'c28'), ('v54', 'gp1', 'c198'), ('v37', 'gp1', 'c234'), ('v67', 'gp1', 'c252'), ('v6', 'gp1', 'c144'), ('v43', 'gp1', 'c119'), ('v121', 'gp1', 'c139'), ('v201', 'gp1', 'c119'), ('v15', 'gp1', 'c239'), ('v249', 'gp1', 'c198'), ('v0', 'gp1', 'c234'), ('v16', 'gp1', 'c183'), ('v12', 'gp1', 'c234'), ('v42', 'gp1', 'c239'), ('v38', 'gp1', 'c149'), ('v7', 'gp1', 'c198'), ('v44', 'gp1', 'c28'), ('v28', 'gp1', 'c239'), ('v97', 'ramIntensive', 'c28'), ('v11', 'ramIntensive', 'c149'), ('v3', 'ramIntensive', 'c252'), ('v163', 'ramIntensive', 'c252'), ('v5', 'ramIntensive', 'c28'), ('v36', 'ramIntensive', 'c198'), ('v47', 'ramIntensive', 'c144'), ('v215', 'ramIntensive', 'c139'), ('v17', 'ramIntensive', 'c239'), ('v60', 'ramIntensive', 'c144'), ('v56', 'ramIntensive', 'c119'), ('v50', 'ramIntensive', 'c28'), ('v148', 'ramIntensive', 'c194'), ('v223', 'ramIntensive', 'c234'), ('v233', 'ramIntensive', 'c252'), ('v27', 'ramIntensive', 'c35'), ('v188', 'ramIntensive', 'c35'), ('v46', 'ramIntensive', 'c239'), ('v40', 'ramIntensive', 'c239'), ('v23', 'ramIntensive', 'c198'), ('v20', 'ramIntensive', 'c139'), ('v39', 'ramIntensive', 'c183'), ('v29', 'ramIntensive', 'c198'), ('v59', 'gp2', 'c144'), ('v108', 'gp2', 'c252'), ('v210', 'gp2', 'c234'), ('v48', 'gp2', 'c198'), ('v109', 'gp2', 'c198'), ('v208', 'gp2', 'c2'), ('v2', 'gp2', 'c149'), ('v8', 'gp2', 'c119'), ('v31', 'gp2', 'c144'), ('v117', 'gp2', 'c139'), ('v10', 'gp2', 'c28'), ('v52', 'gp2', 'c252'), ('v30', 'gp2', 'c149'), ('v62', 'gp2', 'c183'), ('v128', 'gp2', 'c139'), ('v34', 'gp2', 'c2'), ('v157', 'gp2', 'c28'), ('v14', 'gp2', 'c119'), ('v154', 'gp2', 'c139'), ('v55', 'gp2', 'c35'), ('v18', 'gp2', 'c2'), ('v81', 'gp2', 'c2'), ('v155', 'gp2', 'c139'), ('v53', 'gp2', 'c149'), ('v222', 'gp2', 'c142'), ('v32', 'gp2', 'c119'), ('v26', 'gp2', 'c149'), ('v4', 'gp2', 'c234')]"
121,117,"[('v61', 'cpuIntensive', 'c257'), ('v114', 'cpuIntensive', 'c279'), ('v196', 'cpuIntensive', 'c221'), ('v203', 'cpuIntensive', 'c279'), ('v45', 'cpuIntensive', 'c281'), ('v49', 'cpuIntensive', 'c217'), ('v226', 'cpuIntensive', 'c198'), ('v150', 'cpuIntensive', 'c217'), ('v173', 'cpuIntensive', 'c252'), ('v167', 'cpuIntensive', 'c281'), ('v9', 'cpuIntensive', 'c175'), ('v179', 'cpuIntensive', 'c111'), ('v230', 'cpuIntensive', 'c164'), ('v151', 'cpuIntensive', 'c279'), ('v88', 'cpuIntensive', 'c9'), ('v93', 'cpuIntensive', 'c198'), ('v174', 'cpuIntensive', 'c9'), ('v135', 'cpuIntensive', 'c279'), ('v176', 'cpuIntensive', 'c139'), ('v25', 'cpuIntensive', 'c139'), ('v13', 'cpuIntensive', 'c281'), ('v35', 'cpuIntensive', 'c257'), ('v195', 'cpuIntensive', 'c257'), ('v164', 'cpuIntensive', 'c9'), ('v57', 'cpuIntensive', 'c252'), ('v19', 'cpuIntensive', 'c217'), ('v33', 'cpuIntensive', 'c257'), ('v51', 'cpuIntensive', 'c111'), ('v22', 'gp1', 'c252'), ('v95', 'gp1', 'c257'), ('v58', 'gp1', 'c252'), ('v142', 'gp1', 'c223'), ('v41', 'gp1', 'c111'), ('v86', 'gp1', 'c171'), ('v240', 'gp1', 'c252'), ('v54', 'gp1', 'c198'), ('v37', 'gp1', 'c221'), ('v67', 'gp1', 'c252'), ('v6', 'gp1', 'c175'), ('v43', 'gp1', 'c257'), ('v121', 'gp1', 'c139'), ('v201', 'gp1', 'c257'), ('v15', 'gp1', 'c9'), ('v249', 'gp1', 'c198'), ('v0', 'gp1', 'c221'), ('v16', 'gp1', 'c217'), ('v12', 'gp1', 'c221'), ('v125', 'gp1', 'c252'), ('v42', 'gp1', 'c9'), ('v38', 'gp1', 'c281'), ('v7', 'gp1', 'c198'), ('v44', 'gp1', 'c111'), ('v28', 'gp1', 'c9'), ('v97', 'ramIntensive', 'c111'), ('v205', 'ramIntensive', 'c111'), ('v11', 'ramIntensive', 'c281'), ('v113', 'ramIntensive', 'c9'), ('v239', 'ramIntensive', 'c279'), ('v3', 'ramIntensive', 'c252'), ('v163', 'ramIntensive', 'c252'), ('v5', 'ramIntensive', 'c111'), ('v204', 'ramIntensive', 'c279'), ('v36', 'ramIntensive', 'c198'), ('v77', 'ramIntensive', 'c252'), ('v166', 'ramIntensive', 'c15'), ('v47', 'ramIntensive', 'c175'), ('v124', 'ramIntensive', 'c249'), ('v215', 'ramIntensive', 'c139'), ('v17', 'ramIntensive', 'c9'), ('v60', 'ramIntensive', 'c175'), ('v56', 'ramIntensive', 'c257'), ('v98', 'ramIntensive', 'c175'), ('v191', 'ramIntensive', 'c200'), ('v148', 'ramIntensive', 'c175'), ('v223', 'ramIntensive', 'c221'), ('v233', 'ramIntensive', 'c200'), ('v46', 'ramIntensive', 'c9'), ('v23', 'ramIntensive', 'c198'), ('v74', 'ramIntensive', 'c164'), ('v20', 'ramIntensive', 'c139'), ('v39', 'ramIntensive', 'c217'), ('v190', 'ramIntensive', 'c221'), ('v87', 'ramIntensive', 'c223'), ('v29', 'ramIntensive', 'c198'), ('v140', 'ramIntensive', 'c164'), ('v207', 'gp2', 'c279'), ('v59', 'gp2', 'c190'), ('v171', 'gp2', 'c171'), ('v108', 'gp2', 'c252'), ('v210', 'gp2', 'c221'), ('v48', 'gp2', 'c198'), ('v109', 'gp2', 'c198'), ('v208', 'gp2', 'c164'), ('v2', 'gp2', 'c281'), ('v8', 'gp2', 'c257'), ('v31', 'gp2', 'c190'), ('v117', 'gp2', 'c139'), ('v10', 'gp2', 'c111'), ('v219', 'gp2', 'c171'), ('v52', 'gp2', 'c200'), ('v30', 'gp2', 'c281'), ('v62', 'gp2', 'c217'), ('v128', 'gp2', 'c139'), ('v34', 'gp2', 'c164'), ('v157', 'gp2', 'c111'), ('v14', 'gp2', 'c257'), ('v154', 'gp2', 'c139'), ('v18', 'gp2', 'c164'), ('v81', 'gp2', 'c164'), ('v244', 'gp2', 'c200'), ('v155', 'gp2', 'c139'), ('v229', 'gp2', 'c200'), ('v21', 'gp2', 'c200'), ('v53', 'gp2', 'c281'), ('v32', 'gp2', 'c257'), ('v26', 'gp2', 'c281'), ('v4', 'gp2', 'c221')]"
181,123,"[('v61', 'cpuIntensive', 'c119'), ('v114', 'cpuIntensive', 'c279'), ('v246', 'cpuIntensive', 'c132'), ('v196', 'cpuIntensive', 'c185'), ('v203', 'cpuIntensive', 'c279'), ('v45', 'cpuIntensive', 'c281'), ('v198', 'cpuIntensive', 'c132'), ('v49', 'cpuIntensive', 'c171'), ('v226', 'cpuIntensive', 'c214'), ('v150', 'cpuIntensive', 'c171'), ('v173', 'cpuIntensive', 'c15'), ('v126', 'cpuIntensive', 'c210'), ('v167', 'cpuIntensive', 'c281'), ('v9', 'cpuIntensive', 'c279'), ('v179', 'cpuIntensive', 'c132'), ('v189', 'cpuIntensive', 'c253'), ('v230', 'cpuIntensive', 'c214'), ('v151', 'cpuIntensive', 'c279'), ('v88', 'cpuIntensive', 'c169'), ('v93', 'cpuIntensive', 'c214'), ('v174', 'cpuIntensive', 'c169'), ('v135', 'cpuIntensive', 'c279'), ('v123', 'cpuIntensive', 'c253'), ('v180', 'cpuIntensive', 'c132'), ('v133', 'cpuIntensive', 'c185'), ('v13', 'cpuIntensive', 'c281'), ('v35', 'cpuIntensive', 'c119'), ('v195', 'cpuIntensive', 'c119'), ('v164', 'cpuIntensive', 'c169'), ('v57', 'cpuIntensive', 'c67'), ('v100', 'cpuIntensive', 'c63'), ('v19', 'cpuIntensive', 'c171'), ('v33', 'cpuIntensive', 'c119'), ('v247', 'cpuIntensive', 'c210'), ('v51', 'cpuIntensive', 'c132'), ('v22', 'gp1', 'c67'), ('v63', 'gp1', 'c210'), ('v95', 'gp1', 'c119'), ('v58', 'gp1', 'c67'), ('v142', 'gp1', 'c119'), ('v172', 'gp1', 'c279'), ('v41', 'gp1', 'c132'), ('v79', 'gp1', 'c185'), ('v86', 'gp1', 'c171'), ('v240', 'gp1', 'c67'), ('v200', 'gp1', 'c214'), ('v54', 'gp1', 'c214'), ('v37', 'gp1', 'c185'), ('v67', 'gp1', 'c67'), ('v6', 'gp1', 'c279'), ('v43', 'gp1', 'c119'), ('v201', 'gp1', 'c119'), ('v15', 'gp1', 'c169'), ('v249', 'gp1', 'c214'), ('v0', 'gp1', 'c185'), ('v16', 'gp1', 'c171'), ('v12', 'gp1', 'c185'), ('v125', 'gp1', 'c67'), ('v42', 'gp1', 'c169'), ('v238', 'gp1', 'c132'), ('v38', 'gp1', 'c281'), ('v7', 'gp1', 'c214'), ('v44', 'gp1', 'c132'), ('v237', 'gp1', 'c169'), ('v64', 'gp1', 'c38'), ('v28', 'gp1', 'c169'), ('v97', 'ramIntensive', 'c132'), ('v205', 'ramIntensive', 'c132'), ('v11', 'ramIntensive', 'c281'), ('v234', 'ramIntensive', 'c161'), ('v113', 'ramIntensive', 'c169'), ('v239', 'ramIntensive', 'c279'), ('v160', 'ramIntensive', 'c169'), ('v138', 'ramIntensive', 'c171'), ('v3', 'ramIntensive', 'c67'), ('v163', 'ramIntensive', 'c15'), ('v204', 'ramIntensive', 'c279'), ('v36', 'ramIntensive', 'c214'), ('v77', 'ramIntensive', 'c67'), ('v166', 'ramIntensive', 'c67'), ('v248', 'ramIntensive', 'c171'), ('v47', 'ramIntensive', 'c249'), ('v175', 'ramIntensive', 'c253'), ('v124', 'ramIntensive', 'c249'), ('v17', 'ramIntensive', 'c266'), ('v60', 'ramIntensive', 'c249'), ('v116', 'ramIntensive', 'c119'), ('v56', 'ramIntensive', 'c119'), ('v98', 'ramIntensive', 'c249'), ('v112', 'ramIntensive', 'c266'), ('v139', 'ramIntensive', 'c171'), ('v191', 'ramIntensive', 'c147'), ('v223', 'ramIntensive', 'c185'), ('v233', 'ramIntensive', 'c147'), ('v46', 'ramIntensive', 'c266'), ('v40', 'ramIntensive', 'c266'), ('v23', 'ramIntensive', 'c214'), ('v1', 'ramIntensive', 'c56'), ('v190', 'ramIntensive', 'c185'), ('v29', 'ramIntensive', 'c214'), ('v207', 'gp2', 'c249'), ('v59', 'gp2', 'c249'), ('v108', 'gp2', 'c67'), ('v210', 'gp2', 'c185'), ('v2', 'gp2', 'c281'), ('v8', 'gp2', 'c119'), ('v102', 'gp2', 'c253'), ('v137', 'gp2', 'c169'), ('v52', 'gp2', 'c67'), ('v30', 'gp2', 'c281'), ('v154', 'gp2', 'c139'), ('v69', 'gp2', 'c253'), ('v244', 'gp2', 'c67'), ('v103', 'gp2', 'c185'), ('v155', 'gp2', 'c139'), ('v229', 'gp2', 'c147'), ('v21', 'gp2', 'c147'), ('v53', 'gp2', 'c281'), ('v90', 'gp2', 'c169'), ('v24', 'gp2', 'c169'), ('v26', 'gp2', 'c281'), ('v206', 'gp2', 'c210'), ('v4', 'gp2', 'c185')]"
241,182,"[('v199', 'cpuIntensive', 'c251'), ('v225', 'cpuIntensive', 'c188'), ('v221', 'cpuIntensive', 'c2'), ('v61', 'cpuIntensive', 'c13'), ('v114', 'cpuIntensive', 'c63'), ('v246', 'cpuIntensive', 'c209'), ('v196', 'cpuIntensive', 'c221'), ('v217', 'cpuIntensive', 'c134'), ('v203', 'cpuIntensive', 'c63'), ('v45', 'cpuIntensive', 'c151'), ('v198', 'cpuIntensive', 'c209'), ('v152', 'cpuIntensive', 'c134'), ('v122', 'cpuIntensive', 'c25'), ('v228', 'cpuIntensive', 'c209'), ('v49', 'cpuIntensive', 'c282'), ('v226', 'cpuIntensive', 'c25'), ('v150', 'cpuIntensive', 'c282'), ('v173', 'cpuIntensive', 'c2'), ('v126', 'cpuIntensive', 'c65'), ('v167', 'cpuIntensive', 'c151'), ('v9', 'cpuIntensive', 'c63'), ('v179', 'cpuIntensive', 'c209'), ('v189', 'cpuIntensive', 'c65'), ('v230', 'cpuIntensive', 'c25'), ('v151', 'cpuIntensive', 'c251'), ('v88', 'cpuIntensive', 'c81'), ('v93', 'cpuIntensive', 'c25'), ('v174', 'cpuIntensive', 'c81'), ('v135', 'cpuIntensive', 'c63'), ('v123', 'cpuIntensive', 'c65'), ('v176', 'cpuIntensive', 'c240'), ('v180', 'cpuIntensive', 'c209'), ('v133', 'cpuIntensive', 'c221'), ('v25', 'cpuIntensive', 'c240'), ('v144', 'cpuIntensive', 'c251'), ('v13', 'cpuIntensive', 'c151'), ('v35', 'cpuIntensive', 'c13'), ('v195', 'cpuIntensive', 'c13'), ('v164', 'cpuIntensive', 'c81'), ('v57', 'cpuIntensive', 'c2'), ('v100', 'cpuIntensive', 'c251'), ('v19', 'cpuIntensive', 'c282'), ('v33', 'cpuIntensive', 'c13'), ('v247', 'cpuIntensive', 'c65'), ('v51', 'cpuIntensive', 'c209'), ('v231', 'cpuIntensive', 'c251'), ('v22', 'gp1', 'c2'), ('v63', 'gp1', 'c65'), ('v95', 'gp1', 'c13'), ('v58', 'gp1', 'c2'), ('v142', 'gp1', 'c148'), ('v172', 'gp1', 'c251'), ('v41', 'gp1', 'c209'), ('v79', 'gp1', 'c185'), ('v131', 'gp1', 'c185'), ('v86', 'gp1', 'c282'), ('v240', 'gp1', 'c2'), ('v200', 'gp1', 'c25'), ('v71', 'gp1', 'c134'), ('v54', 'gp1', 'c25'), ('v37', 'gp1', 'c185'), ('v67', 'gp1', 'c2'), ('v6', 'gp1', 'c63'), ('v212', 'gp1', 'c55'), ('v43', 'gp1', 'c13'), ('v121', 'gp1', 'c240'), ('v201', 'gp1', 'c13'), ('v15', 'gp1', 'c81'), ('v249', 'gp1', 'c25'), ('v84', 'gp1', 'c65'), ('v0', 'gp1', 'c185'), ('v16', 'gp1', 'c282'), ('v12', 'gp1', 'c185'), ('v125', 'gp1', 'c2'), ('v42', 'gp1', 'c81'), ('v238', 'gp1', 'c209'), ('v72', 'gp1', 'c65'), ('v38', 'gp1', 'c151'), ('v194', 'gp1', 'c2'), ('v7', 'gp1', 'c25'), ('v44', 'gp1', 'c209'), ('v178', 'gp1', 'c2'), ('v237', 'gp1', 'c81'), ('v236', 'gp1', 'c134'), ('v64', 'gp1', 'c134'), ('v209', 'gp1', 'c148'), ('v28', 'gp1', 'c81'), ('v80', 'gp1', 'c134'), ('v97', 'ramIntensive', 'c209'), ('v205', 'ramIntensive', 'c128'), ('v11', 'ramIntensive', 'c151'), ('v234', 'ramIntensive', 'c128'), ('v113', 'ramIntensive', 'c81'), ('v239', 'ramIntensive', 'c63'), ('v160', 'ramIntensive', 'c81'), ('v138', 'ramIntensive', 'c282'), ('v3', 'ramIntensive', 'c2'), ('v163', 'ramIntensive', 'c2'), ('v5', 'ramIntensive', 'c128'), ('v130', 'ramIntensive', 'c148'), ('v159', 'ramIntensive', 'c25'), ('v204', 'ramIntensive', 'c63'), ('v36', 'ramIntensive', 'c25'), ('v77', 'ramIntensive', 'c130'), ('v166', 'ramIntensive', 'c130'), ('v147', 'ramIntensive', 'c251'), ('v248', 'ramIntensive', 'c282'), ('v47', 'ramIntensive', 'c279'), ('v175', 'ramIntensive', 'c65'), ('v215', 'ramIntensive', 'c240'), ('v17', 'ramIntensive', 'c169'), ('v60', 'ramIntensive', 'c279'), ('v116', 'ramIntensive', 'c148'), ('v187', 'ramIntensive', 'c148'), ('v56', 'ramIntensive', 'c13'), ('v129', 'ramIntensive', 'c134'), ('v98', 'ramIntensive', 'c279'), ('v50', 'ramIntensive', 'c128'), ('v112', 'ramIntensive', 'c169'), ('v139', 'ramIntensive', 'c282'), ('v191', 'ramIntensive', 'c130'), ('v148', 'ramIntensive', 'c279'), ('v223', 'ramIntensive', 'c221'), ('v233', 'ramIntensive', 'c130'), ('v149', 'ramIntensive', 'c251'), ('v46', 'ramIntensive', 'c169'), ('v106', 'ramIntensive', 'c134'), ('v40', 'ramIntensive', 'c169'), ('v23', 'ramIntensive', 'c176'), ('v74', 'ramIntensive', 'c176'), ('v20', 'ramIntensive', 'c240'), ('v119', 'ramIntensive', 'c134'), ('v190', 'ramIntensive', 'c221'), ('v177', 'ramIntensive', 'c13'), ('v96', 'ramIntensive', 'c147'), ('v87', 'ramIntensive', 'c148'), ('v182', 'ramIntensive', 'c26'), ('v29', 'ramIntensive', 'c176'), ('v140', 'ramIntensive', 'c176'), ('v207', 'gp2', 'c63'), ('v59', 'gp2', 'c63'), ('v156', 'gp2', 'c134'), ('v108', 'gp2', 'c2'), ('v104', 'gp2', 'c128'), ('v210', 'gp2', 'c221'), ('v48', 'gp2', 'c25'), ('v109', 'gp2', 'c25'), ('v208', 'gp2', 'c176'), ('v2', 'gp2', 'c151'), ('v8', 'gp2', 'c13'), ('v193', 'gp2', 'c147'), ('v102', 'gp2', 'c65'), ('v31', 'gp2', 'c279'), ('v137', 'gp2', 'c81'), ('v117', 'gp2', 'c240'), ('v235', 'gp2', 'c147'), ('v10', 'gp2', 'c128'), ('v52', 'gp2', 'c2'), ('v70', 'gp2', 'c134'), ('v30', 'gp2', 'c151'), ('v165', 'gp2', 'c147'), ('v75', 'gp2', 'c176'), ('v128', 'gp2', 'c240'), ('v241', 'gp2', 'c148'), ('v82', 'gp2', 'c130'), ('v110', 'gp2', 'c147'), ('v14', 'gp2', 'c13'), ('v154', 'gp2', 'c240'), ('v69', 'gp2', 'c65'), ('v244', 'gp2', 'c130'), ('v103', 'gp2', 'c185'), ('v155', 'gp2', 'c240'), ('v229', 'gp2', 'c174'), ('v21', 'gp2', 'c174'), ('v53', 'gp2', 'c151'), ('v90', 'gp2', 'c81'), ('v232', 'gp2', 'c55'), ('v24', 'gp2', 'c81'), ('v32', 'gp2', 'c148'), ('v26', 'gp2', 'c151'), ('v206', 'gp2', 'c193'), ('v4', 'gp2', 'c185')]"
301,136,"[('v199', 'cpuIntensive', 'c15'), ('v225', 'cpuIntensive', 'c273'), ('v221', 'cpuIntensive', 'c130'), ('v61', 'cpuIntensive', 'c19'), ('v114', 'cpuIntensive', 'c15'), ('v246', 'cpuIntensive', 'c278'), ('v196', 'cpuIntensive', 'c238'), ('v217', 'cpuIntensive', 'c97'), ('v203', 'cpuIntensive', 'c15'), ('v45', 'cpuIntensive', 'c97'), ('v198', 'cpuIntensive', 'c278'), ('v152', 'cpuIntensive', 'c97'), ('v122', 'cpuIntensive', 'c228'), ('v228', 'cpuIntensive', 'c278'), ('v49', 'cpuIntensive', 'c34'), ('v226', 'cpuIntensive', 'c228'), ('v150', 'cpuIntensive', 'c34'), ('v173', 'cpuIntensive', 'c130'), ('v126', 'cpuIntensive', 'c195'), ('v167', 'cpuIntensive', 'c97'), ('v66', 'cpuIntensive', 'c228'), ('v94', 'cpuIntensive', 'c78'), ('v99', 'cpuIntensive', 'c19'), ('v9', 'cpuIntensive', 'c147'), ('v179', 'cpuIntensive', 'c278'), ('v189', 'cpuIntensive', 'c195'), ('v183', 'cpuIntensive', 'c228'), ('v230', 'cpuIntensive', 'c228'), ('v151', 'cpuIntensive', 'c15'), ('v88', 'cpuIntensive', 'c81'), ('v93', 'cpuIntensive', 'c228'), ('v174', 'cpuIntensive', 'c81'), ('v135', 'cpuIntensive', 'c15'), ('v181', 'cpuIntensive', 'c78'), ('v123', 'cpuIntensive', 'c195'), ('v176', 'cpuIntensive', 'c195'), ('v180', 'cpuIntensive', 'c278'), ('v133', 'cpuIntensive', 'c238'), ('v25', 'cpuIntensive', 'c195'), ('v73', 'cpuIntensive', 'c278'), ('v144', 'cpuIntensive', 'c15'), ('v13', 'cpuIntensive', 'c97'), ('v35', 'cpuIntensive', 'c19'), ('v195', 'cpuIntensive', 'c19'), ('v164', 'cpuIntensive', 'c81'), ('v57', 'cpuIntensive', 'c130'), ('v100', 'cpuIntensive', 'c67'), ('v19', 'cpuIntensive', 'c34'), ('v33', 'cpuIntensive', 'c19'), ('v211', 'cpuIntensive', 'c19'), ('v247', 'cpuIntensive', 'c195'), ('v51', 'cpuIntensive', 'c278'), ('v231', 'cpuIntensive', 'c67'), ('v22', 'gp1', 'c130'), ('v63', 'gp1', 'c195'), ('v95', 'gp1', 'c19'), ('v58', 'gp1', 'c130'), ('v142', 'gp1', 'c19'), ('v172', 'gp1', 'c15'), ('v79', 'gp1', 'c284'), ('v131', 'gp1', 'c238'), ('v86', 'gp1', 'c34'), ('v240', 'gp1', 'c130'), ('v200', 'gp1', 'c228'), ('v169', 'gp1', 'c130'), ('v71', 'gp1', 'c97'), ('v54', 'gp1', 'c228'), ('v37', 'gp1', 'c284'), ('v67', 'gp1', 'c130'), ('v6', 'gp1', 'c147'), ('v212', 'gp1', 'c34'), ('v43', 'gp1', 'c19'), ('v121', 'gp1', 'c195'), ('v201', 'gp1', 'c19'), ('v78', 'gp1', 'c19'), ('v15', 'gp1', 'c81'), ('v65', 'gp1', 'c15'), ('v249', 'gp1', 'c228'), ('v84', 'gp1', 'c195'), ('v0', 'gp1', 'c284'), ('v16', 'gp1', 'c34'), ('v12', 'gp1', 'c284'), ('v125', 'gp1', 'c130'), ('v42', 'gp1', 'c81'), ('v72', 'gp1', 'c195'), ('v38', 'gp1', 'c97'), ('v194', 'gp1', 'c130'), ('v7', 'gp1', 'c228'), ('v178', 'gp1', 'c130'), ('v237', 'gp1', 'c81'), ('v236', 'gp1', 'c97'), ('v64', 'gp1', 'c97'), ('v209', 'gp1', 'c19'), ('v216', 'gp1', 'c97'), ('v28', 'gp1', 'c81'), ('v80', 'gp1', 'c97'), ('v107', 'ramIntensive', 'c130'), ('v11', 'ramIntensive', 'c97'), ('v113', 'ramIntensive', 'c81'), ('v184', 'ramIntensive', 'c273'), ('v239', 'ramIntensive', 'c15'), ('v160', 'ramIntensive', 'c81'), ('v138', 'ramIntensive', 'c34'), ('v3', 'ramIntensive', 'c130'), ('v204', 'ramIntensive', 'c147'), ('v36', 'ramIntensive', 'c228'), ('v147', 'ramIntensive', 'c67'), ('v248', 'ramIntensive', 'c34'), ('v47', 'ramIntensive', 'c147'), ('v175', 'ramIntensive', 'c195'), ('v124', 'ramIntensive', 'c147'), ('v89', 'ramIntensive', 'c34'), ('v17', 'ramIntensive', 'c169'), ('v60', 'ramIntensive', 'c147'), ('v112', 'ramIntensive', 'c169'), ('v223', 'ramIntensive', 'c238'), ('v149', 'ramIntensive', 'c67'), ('v46', 'ramIntensive', 'c169'), ('v40', 'ramIntensive', 'c169'), ('v118', 'ramIntensive', 'c273'), ('v190', 'ramIntensive', 'c238'), ('v96', 'ramIntensive', 'c67'), ('v156', 'gp2', 'c97'), ('v108', 'gp2', 'c130'), ('v210', 'gp2', 'c238'), ('v105', 'gp2', 'c78'), ('v193', 'gp2', 'c67'), ('v137', 'gp2', 'c81'), ('v235', 'gp2', 'c67'), ('v52', 'gp2', 'c130'), ('v218', 'gp2', 'c273'), ('v153', 'gp2', 'c165'), ('v103', 'gp2', 'c284'), ('v90', 'gp2', 'c81'), ('v24', 'gp2', 'c81'), ('v4', 'gp2', 'c284')]"
