time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010066032409667969,0.010100841522216797,[]
61,49,0.0011839866638183594,0.01910567283630371,[]
121,69,0.0014414787292480469,0.024402141571044922,[]
181,91,0.0017099380493164062,0.04161238670349121,[]
241,100,0.001741170883178711,0.028316974639892578,[]
301,98,0.002104043960571289,0.03621697425842285,[]
361,91,0.0018720626831054688,0.027516603469848633,[]
421,80,0.0019125938415527344,0.0291595458984375,[]
481,74,0.0016102790832519531,0.03243064880371094,[]
541,61,0.0012974739074707031,0.010311603546142578,[]
601,45,0.0010776519775390625,0.0069370269775390625,[]
661,40,0.0011289119720458984,0.009157896041870117,[]
721,30,0.0010197162628173828,0.004101991653442383,[]
781,12,0.0009212493896484375,0.002946138381958008,[]
841,3,0.0008471012115478516,0.0010137557983398438,[]
