time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0016632080078125,0.017918825149536133,[]
61,49,0.0013916492462158203,0.01909470558166504,[]
121,69,0.0014955997467041016,0.02320551872253418,[]
181,91,0.0017917156219482422,0.04158616065979004,[]
241,100,0.002710580825805664,0.04366707801818848,[]
301,98,0.002017498016357422,0.03534746170043945,[]
361,91,0.0016279220581054688,0.028981447219848633,[]
421,80,0.001615762710571289,0.028336763381958008,[]
481,74,0.0017614364624023438,0.0332942008972168,[]
541,61,0.0014753341674804688,0.011785268783569336,[]
601,45,0.0012400150299072266,0.008221864700317383,[]
661,40,0.001194000244140625,0.009683609008789062,[]
721,30,0.0011703968048095703,0.005278825759887695,[]
781,12,0.0010654926300048828,0.003077268600463867,[]
841,3,0.0007309913635253906,0.0009870529174804688,[]
