time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,35,4,52.66886160714286,10.746512143744132,189.32455357142857,70.17093234592014,17.81265658676181,189.32455357142857,68.44594855057565,5.182339745217202,126.21620579769737
61,66,7,57.12302295918367,33.36181170847896,300.1388392857143,70.98592122395833,34.71726661846749,300.1388392857143,75.94407160479322,33.21907929145443,168.39149876644737
121,82,9,52.12847222222222,31.237447467447485,430.84375,66.71308352623458,31.52633092001756,430.84375,69.47589004248904,35.78672759091244,274.71698961759864
181,96,8,49.53409598214286,41.11647824485702,403.72723214285713,54.12750244140625,39.53706166116755,403.72723214285713,58.548857036389805,39.815406379423834,331.60914370888156
241,100,6,68.98385416666666,31.885267917998295,186.096875,79.5310691550926,23.777319290487497,186.096875,84.19350071957237,31.30460508031514,94.8389956825658
301,100,7,61.98316326530612,34.14060593548637,266.11785714285713,74.8319111173115,34.32541801979352,266.11785714285713,77.62983508576129,32.68446466456766,156.59115439967107
361,100,7,72.93118622448979,20.508429893946303,189.4816964285714,86.46627759176587,7.100785706295597,189.4816964285714,92.50130330709587,7.259338977665464,52.490876850328945
421,86,7,61.50561224489797,26.392097380112283,269.46071428571423,78.83058578249006,15.279787727734254,269.46071428571423,78.42994632577539,22.63182114965737,150.99037571957237
481,73,6,54.42849702380952,28.90065318291197,273.42901785714287,69.53339753327546,32.04097993777333,273.42901785714287,76.1365388569079,34.8027254478241,143.18076685855266
541,48,4,61.12566964285714,17.316994624473935,155.49732142857144,76.13355848524307,21.233089748104447,155.49732142857144,77.9946578176398,17.176036993667104,88.02136872944078
601,22,3,35.66458333333333,29.75083794912743,193.00625,48.472312644675924,35.6386947921422,193.00625,46.452144154331144,36.15294392613769,160.64356753700656
661,16,2,35.65044642857143,28.44642857142857,128.69910714285714,48.421223958333336,37.33452690972223,128.69910714285714,60.4705810546875,39.41505833675987,79.058837890625
721,10,1,57.06339285714286,0.0,42.93660714285714,74.85215928819444,0.0,42.93660714285714,78.83750513980263,0.0,21.162494860197366
781,9,1,42.80580357142857,0.0,57.19419642857143,63.900417751736114,0.0,57.19419642857143,68.24694181743422,0.0,31.75305818256579
