time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002394437789916992,0.15304350852966309,[]
61,190,0.0038280487060546875,0.22870969772338867,[]
121,255,0.004555225372314453,0.3926069736480713,[]
181,321,0.005571126937866211,0.5215034484863281,[]
241,382,0.005352497100830078,0.6131608486175537,[]
301,436,0.0051157474517822266,0.3706037998199463,[]
361,480,0.00637054443359375,0.6728641986846924,[]
421,493,0.005670309066772461,0.44825148582458496,[]
481,496,0.005895137786865234,0.6095764636993408,[]
541,500,0.006612300872802734,0.5828816890716553,[]
601,500,0.008576631546020508,0.8622696399688721,[]
661,500,0.0071752071380615234,0.5040712356567383,[]
721,500,0.007239341735839844,0.8094873428344727,[]
781,500,0.006619930267333984,0.6103954315185547,[]
841,494,0.0066301822662353516,0.5950500965118408,[]
901,484,0.0067059993743896484,0.640068769454956,[]
961,458,0.006735324859619141,0.4934225082397461,[]
1021,402,0.005095481872558594,0.5166370868682861,[]
1081,359,0.006179332733154297,0.3972434997558594,[]
1141,299,0.0052907466888427734,0.33730483055114746,[]
1201,247,0.0037767887115478516,0.2665221691131592,[]
1261,199,0.003451108932495117,0.17576932907104492,[]
1321,153,0.0028247833251953125,0.14428329467773438,[]
1381,122,0.003190279006958008,0.08843040466308594,[]
1441,93,0.0025072097778320312,0.04871082305908203,[]
1501,75,0.0017948150634765625,0.04544806480407715,[]
1561,48,0.0015065670013427734,0.020169973373413086,[]
1621,45,0.0014514923095703125,0.03151416778564453,[]
1681,32,0.0012447834014892578,0.01314091682434082,[]
1741,28,0.001749277114868164,0.011812925338745117,[]
1801,26,0.0011792182922363281,0.0166165828704834,[]
1861,20,0.00113677978515625,0.011573553085327148,[]
1921,9,0.0016889572143554688,0.07590174674987793,[]
