time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011093616485595703,0.010061502456665039,[]
61,49,0.0015311241149902344,0.01914811134338379,[]
121,69,0.0013854503631591797,0.023917436599731445,[]
181,91,0.002191305160522461,0.04513812065124512,[]
241,100,0.0020830631256103516,0.03001236915588379,[]
301,98,0.0018808841705322266,0.03726983070373535,[]
361,91,0.0016710758209228516,0.02702784538269043,[]
421,80,0.0016639232635498047,0.028681039810180664,[]
481,74,0.002095460891723633,0.0340266227722168,[]
541,61,0.001703023910522461,0.012404441833496094,[]
601,45,0.0010302066802978516,0.007723569869995117,[]
661,40,0.001049041748046875,0.010381221771240234,[]
721,30,0.0009837150573730469,0.005951404571533203,[]
781,12,0.0008990764617919922,0.002924680709838867,[]
841,3,0.0006871223449707031,0.0009949207305908203,[]
