time-step,number of users,avg latency (for the allocated)
1,25,0.16439184320998337
61,25,0.16439184320998337
121,25,0.1770289753441677
181,25,0.36785259872107173
241,25,0.10070659955257741
301,25,0.02885207358391211
361,25,0.17243340117727704
421,25,0.07275333981000319
481,25,0.1175272731938114
541,25,0.11306190663131924
601,25,0.3846462968360529
661,25,0.3756278025061973
721,25,0.20452250429116692
781,25,0.06373524114257663
841,25,0.12226499225989204
