time-step,cId,c.cpu(full/used),c.storage(full/used),c.ram(full/used),c.currUsersAllocated
721,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c4,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v8', 'v11', 'v22', 'v7', 'v24', 'v13', 'v21', 'v10', 'v18', 'v6', 'v14', 'v23', 'v3', 'v5', 'v15']"
781,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c20,"(224000, 136126)","(147456, 32836)","(311296, 62)","['v0', 'v19', 'v20', 'v1', 'v17', 'v2', 'v9']"
781,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c17,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v8', 'v11', 'v22', 'v7', 'v24', 'v13', 'v21', 'v10', 'v18', 'v6', 'v14', 'v23', 'v3', 'v5', 'v15']"
841,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c20,"(224000, 136126)","(147456, 32836)","(311296, 62)","['v0', 'v19', 'v20', 'v1', 'v17', 'v2', 'v9']"
841,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
841,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
