time-step,number of users,avg latency (for the allocated)
1,32,0.2792743405356623
61,49,0.38535762884899327
121,69,0.24847732043032156
181,91,0.29486100736253845
241,100,0.19868554084881285
301,98,0.26603521868155006
361,91,0.21758568231089243
421,80,0.24833945887411107
481,74,0.31067095343392875
541,61,0.1084320360753239
601,45,0.16148154369738227
661,40,0.26396760227728544
721,30,0.14787176216442258
781,12,0.28060345804753356
841,3,0.28495332119796574
