time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009071826934814453,0.009825706481933594,[]
61,49,0.0011019706726074219,0.018584728240966797,[]
121,69,0.0016980171203613281,0.024426937103271484,[]
181,91,0.0018668174743652344,0.04095125198364258,[]
241,100,0.001768350601196289,0.027927160263061523,[]
301,98,0.0017969608306884766,0.034925222396850586,[]
361,91,0.0016145706176757812,0.026281356811523438,[]
421,80,0.0017364025115966797,0.02819347381591797,[]
481,74,0.0014760494232177734,0.03143501281738281,[]
541,61,0.0011670589447021484,0.009895801544189453,[]
601,45,0.0010132789611816406,0.006704807281494141,[]
661,40,0.0009860992431640625,0.008797883987426758,[]
721,30,0.0008947849273681641,0.003977537155151367,[]
781,12,0.0008668899536132812,0.0029363632202148438,[]
841,3,0.0006868839263916016,0.0009112358093261719,[]
