time-step,number of users,exec time,pricing time,two-phases time
1,73,0.001790761947631836,0.05446743965148926,[]
61,101,0.0019497871398925781,0.07921862602233887,[]
121,130,0.002561807632446289,0.11482739448547363,[]
181,163,0.0025963783264160156,0.12593388557434082,[]
241,205,0.0032138824462890625,0.2253570556640625,[]
301,234,0.003439664840698242,0.15189480781555176,[]
361,246,0.0037221908569335938,0.2745094299316406,[]
421,248,0.004144191741943359,0.2122046947479248,[]
481,250,0.0036716461181640625,0.24857783317565918,[]
541,250,0.0036399364471435547,0.20949816703796387,[]
601,250,0.0039038658142089844,0.25081634521484375,[]
661,250,0.0036301612854003906,0.19440937042236328,[]
721,250,0.003645181655883789,0.2353224754333496,[]
781,250,0.0038056373596191406,0.2261369228363037,[]
841,247,0.0040035247802734375,0.24375176429748535,[]
901,243,0.003512859344482422,0.23822760581970215,[]
961,227,0.003370046615600586,0.20755934715270996,[]
1021,207,0.004484415054321289,0.1946702003479004,[]
1081,184,0.0032324790954589844,0.15511393547058105,[]
1141,151,0.0028481483459472656,0.12260937690734863,[]
1201,133,0.0026242733001708984,0.10560989379882812,[]
1261,105,0.003007650375366211,0.07023382186889648,[]
1321,77,0.0019392967224121094,0.050811767578125,[]
1381,55,0.001617431640625,0.03223752975463867,[]
1441,40,0.0018298625946044922,0.07196569442749023,[]
1501,35,0.0013594627380371094,0.020810842514038086,[]
1561,17,0.0011370182037353516,0.00923776626586914,[]
1621,14,0.0011036396026611328,0.007485628128051758,[]
1681,11,0.0010385513305664062,0.005815267562866211,[]
1741,10,0.0009949207305908203,0.005291938781738281,[]
1801,8,0.000997304916381836,0.004210710525512695,[]
1861,8,0.000988006591796875,0.004103422164916992,[]
1921,7,0.0009584426879882812,0.003625154495239258,[]
