time-step,number of users,avg latency (for the allocated)
1,15,0.2296532532953606
61,15,0.2296532532953606
121,15,0.09834943074675984
181,15,0.2446178232870147
241,15,0.08392216629381449
301,15,0.01602892976884006
361,15,0.08452617704768484
421,15,0.03566340186764862
481,15,0.057611408428338916
541,15,0.049588555540052294
601,15,0.23063223902153293
661,15,0.21784177288280074
721,15,0.10025612955449363
781,15,0.031242765265968926
841,15,0.10188749354991004
