time-step,number of users,exec time
1,15,0.0013396739959716797
61,15,0.0011067390441894531
121,15,0.00090789794921875
181,15,0.0012073516845703125
241,15,0.0007524490356445312
301,15,0.0009272098541259766
361,15,0.0009243488311767578
421,15,0.0007536411285400391
481,15,0.0009434223175048828
541,15,0.0008950233459472656
601,15,0.0011336803436279297
661,15,0.0012946128845214844
721,15,0.0007114410400390625
781,15,0.0007829666137695312
841,15,0.0016689300537109375
