time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002882719039916992,0.17441725730895996,[]
61,190,0.004077911376953125,0.23073768615722656,[]
121,255,0.003785848617553711,0.328418493270874,[]
181,321,0.0046846866607666016,0.3899383544921875,[]
241,382,0.005295276641845703,0.5687601566314697,[]
301,436,0.005515575408935547,0.3663609027862549,[]
361,480,0.006426095962524414,0.6609477996826172,[]
421,493,0.006364583969116211,0.4423370361328125,[]
481,496,0.006417989730834961,0.6056816577911377,[]
541,500,0.005879402160644531,0.576702356338501,[]
601,500,0.007613658905029297,0.6916649341583252,[]
661,500,0.007489204406738281,0.5494894981384277,[]
721,500,0.00846409797668457,0.9270198345184326,[]
781,500,0.007193803787231445,0.7174174785614014,[]
841,494,0.006211996078491211,0.6043062210083008,[]
901,484,0.005907773971557617,0.621206521987915,[]
961,458,0.005722999572753906,0.4398801326751709,[]
1021,402,0.004995107650756836,0.5159738063812256,[]
1081,359,0.006279945373535156,0.4837822914123535,[]
1141,299,0.0053861141204833984,0.3410642147064209,[]
1201,247,0.003719329833984375,0.26790308952331543,[]
1261,199,0.0034635066986083984,0.1755218505859375,[]
1321,153,0.0028672218322753906,0.1442277431488037,[]
1381,122,0.0037834644317626953,0.09259915351867676,[]
1441,93,0.002651214599609375,0.04837775230407715,[]
1501,75,0.0018341541290283203,0.04481792449951172,[]
1561,48,0.0014448165893554688,0.020049333572387695,[]
1621,45,0.0014767646789550781,0.032173871994018555,[]
1681,32,0.0012383460998535156,0.013015508651733398,[]
1741,28,0.001638650894165039,0.011697769165039062,[]
1801,26,0.0013270378112792969,0.016650915145874023,[]
1861,20,0.0011012554168701172,0.011490345001220703,[]
1921,9,0.0016722679138183594,0.07566165924072266,[]
