time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011751651763916016,0.010142803192138672,[]
61,49,0.0016241073608398438,0.019145965576171875,[]
121,69,0.0020453929901123047,0.024683475494384766,[]
181,91,0.002408266067504883,0.04259085655212402,[]
241,100,0.0021386146545410156,0.02826070785522461,[]
301,98,0.0024132728576660156,0.035982370376586914,[]
361,91,0.0017566680908203125,0.02670454978942871,[]
421,80,0.0020694732666015625,0.028116941452026367,[]
481,74,0.0017638206481933594,0.031759023666381836,[]
541,61,0.0015201568603515625,0.010144710540771484,[]
601,45,0.0013773441314697266,0.006884336471557617,[]
661,40,0.0012273788452148438,0.008934259414672852,[]
721,30,0.001478433609008789,0.0041429996490478516,[]
781,12,0.0011920928955078125,0.0029382705688476562,[]
841,3,0.001020193099975586,0.0009307861328125,[]
