time-step,number of users,exec time,pricing time,two-phases time
1,73,0.001672506332397461,0.05381321907043457,[]
61,101,0.0019538402557373047,0.0797891616821289,[]
121,130,0.0022749900817871094,0.1098928451538086,[]
181,163,0.0028069019317626953,0.13495969772338867,[]
241,205,0.003398418426513672,0.23798489570617676,[]
301,234,0.003153562545776367,0.14565563201904297,[]
361,246,0.0034325122833251953,0.25255775451660156,[]
421,248,0.004575490951538086,0.20904970169067383,[]
481,250,0.004181623458862305,0.24765348434448242,[]
541,250,0.0040683746337890625,0.21208620071411133,[]
601,250,0.004019737243652344,0.22819828987121582,[]
661,250,0.006183147430419922,0.35902833938598633,[]
721,250,0.0037250518798828125,0.243605375289917,[]
781,250,0.0038232803344726562,0.2253427505493164,[]
841,247,0.004330873489379883,0.2609670162200928,[]
901,243,0.003957271575927734,0.23635649681091309,[]
961,227,0.003350496292114258,0.19694137573242188,[]
1021,207,0.0045206546783447266,0.19228219985961914,[]
1081,184,0.0028672218322753906,0.15351557731628418,[]
1141,151,0.002897500991821289,0.12092757225036621,[]
1201,133,0.0026001930236816406,0.10355162620544434,[]
1261,105,0.002807140350341797,0.06885147094726562,[]
1321,77,0.001918792724609375,0.05012822151184082,[]
1381,55,0.002023458480834961,0.03145194053649902,[]
1441,40,0.0017552375793457031,0.06998682022094727,[]
1501,35,0.0013000965118408203,0.019648075103759766,[]
1561,17,0.0010402202606201172,0.008488178253173828,[]
1621,14,0.0010998249053955078,0.007394552230834961,[]
1681,11,0.0009989738464355469,0.0053501129150390625,[]
1741,10,0.0009443759918212891,0.004883766174316406,[]
1801,8,0.0009579658508300781,0.0038764476776123047,[]
1861,8,0.0009577274322509766,0.003901243209838867,[]
1921,7,0.0009317398071289062,0.003415346145629883,[]
